Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,Nasdaq,USD/IDR
Aug 12 2002,2802794.57,316.07,323.86,206.89,2621.26,448.52,9959.92,938.98,8850
Aug 13 2002,2786542.27,313.08,320.96,204.82,2597.23,450.97,10100.06,907.62,8880
Aug 14 2002,2769827.89,315.65,319.84,204.39,2612.51,447.68,9961.35,968.84,8775
Aug 15 2002,2769296.51,312.65,319.19,203.82,2587.74,448.73,10219.71,980.98,8857.05
Aug 16 2002,2769672.57,314.02,319.34,204.38,2600.57,450.99,10265.04,996.06,8815
Aug 19 2002,2743608.45,310.01,317.63,202.89,2566.06,451.45,10246.96,1025.95,8847.05
Aug 20 2002,2724260.0,308,315.07,201.88,2549.25,456.75,10408.01,1008.02,8845
Aug 21 2002,2720629.52,306.55,312.55,200.22,2537.19,457.22,10402.26,1035.47,8875
Aug 22 2002,2701262.14,305.04,314.07,200.42,2527.67,454.35,10424.0,1049.03,8845
Aug 23 2002,2719130.19,305.95,314.54,201.16,2532.26,458.27,10245.69,1010.49,8887.05
Aug 26 2002,2732133.06,305.95,314.54,200.79,2532.23,456.41,10226.33,1016.79,8930
Aug 27 2002,2759568.75,310.05,316.87,202.87,2569.92,452.06,10185.52,974.47,8887.05
Aug 28 2002,2764433.3,311.01,317.03,202.44,2574.91,442.97,10130.25,944.83,8886
Aug 29 2002,2766765.2,312.01,317.14,201.46,2583.16,438.92,10061.15,961.75,8865
Aug 30 2002,2769842.27,312.08,318.96,202.21,2588.98,443.67,10043.87,942.38,8855
Sep 03 2002,2772123.75,313.05,314.54,200.47,2594.84,429.99,9790.68,899.64,8842.05
Sep 04 2002,2776310.0,313,314.95,200.06,2590.73,420.44,9820.33,920.98,8870
Sep 05 2002,2814443.92,317.55,320.18,202.71,2628.42,427.12,9726.03,882.92,8863
Sep 06 2002,2831747.5,319.25,324.11,204.64,2642.43,427.08,9720.86,922.22,8870
Sep 09 2002,2846062.5,322.05,328.55,206.93,2669.33,430.27,9723.67,932.23,8825
Sep 10 2002,2830734.8,319.01,327.65,205.47,2641.19,429.34,9885.77,947.72,8871
Sep 11 2002,2805741.5,315.05,324.66,203.84,2611.39,430.12,9882.35,946.04,8893
Sep 12 2002,2843981.27,318.85,326.59,205.01,2639.06,428.18,9896.33,915.01,8919.05
Sep 13 2002,2861228.25,318.08,325.77,204.23,2638.64,421,9650.97,923.83,8975
Sep 17 2002,2862053.12,315.09,325.94,205.82,2614.67,427.18,9707.25,897.53,9060
Sep 18 2002,2868299.56,318.07,326.04,205.69,2637.88,419.12,9474.07,895.02,9000
Sep 19 2002,2902666.88,322.25,327.89,207.35,2667.23,408.07,9427.79,865.93,9025
Sep 20 2002,2911172.99,322.03,327.71,207.39,2667.64,408.08,9328.22,871.06,9032.05
Sep 24 2002,2948934.48,326.03,332.69,209.56,2700.78,408.03,9197.68,843.61,9037.05
Sep 25 2002,2926349.12,325.15,332.06,208.28,2691.23,408.65,9124.91,880.44,9000
Sep 26 2002,2879594.68,319.06,327.29,205.05,2645.36,411.94,9270.71,873.74,9010
Sep 27 2002,2886049.11,320.05,328.05,206.16,2649.12,412.97,9294.46,860.35,9017.05
Sep 30 2002,2911357.36,323.07,327.53,205.84,2679.36,419.31,9072.21,832.52,8994
Oct 02 2002,2902054.96,322.02,327.24,205.76,2666.95,409.05,9109.35,849.56,9007
Oct 03 2002,2903569.13,322.01,326.11,205.02,2666.12,408.43,8984.32,833.21,9014.05
Oct 07 2002,2900576.25,321.75,327.48,205.32,2663.22,401.84,8931.04,804.64,9015
Oct 08 2002,2872595.0,319,325.98,204.94,2640.39,402.05,8977.41,811.47,9005
Oct 09 2002,2873030.96,319.35,323.65,204.95,2643.29,391.84,8977.35,807.42,8996.05
Oct 10 2002,2873739.06,318.95,323.74,204.17,2639.95,384.49,8858.69,849.57,9010
Oct 11 2002,2853866.63,316.85,321.41,203.02,2622.53,376.47,8965.73,890.61,9007
Oct 15 2002,2937497.55,316.02,321.08,203.36,2617.09,342.02,9336.39,950.42,9290
Oct 16 2002,2887373.9,314.05,319.71,202.19,2599.03,357.38,9459.14,910.13,9194
Oct 17 2002,2874437.5,310.75,319.54,200.25,2572.02,355.11,9576.15,945.06,9175
Oct 18 2002,2881678.5,312.75,321.86,202.07,2588.54,360.09,9613.07,956.13,9214
Oct 21 2002,2873730.45,312.06,321.04,202.42,2587.33,361.87,9570.36,979.35,9193
Oct 22 2002,2875458.2,312.55,319.87,202.06,2586.97,353.81,9548.94,963.87,9200
Oct 23 2002,2876000.15,312.01,319.71,201.52,2583.22,354.85,9804.65,989.32,9215
Oct 24 2002,2872776.25,311.75,320.07,201.51,2580.35,353.19,9787.49,964.91,9215
Oct 25 2002,2892120.0,313,320.03,201.29,2590.76,353.65,9722.54,995.55,9240
Oct 28 2002,2900486.35,314.45,319.86,202.32,2602.08,361.68,9853.74,979.46,9224
Oct 29 2002,2922536.35,317.15,321.85,203.41,2625.11,361.92,9634.67,960.82,9250
Oct 30 2002,2920805.05,316.55,321.08,203.26,2620.11,361.12,9560.46,986.09,9227
Oct 31 2002,2924986.1,316.09,320,202.56,2622.98,369.04,9441.25,989.54,9230
Nov 01 2002,2950614.9,319.85,320.97,204.46,2647.43,371.14,9407.68,1019.06,9225
Nov 05 2002,2931792.5,318.05,318.34,203.85,2636.22,374.91,9655.36,1050.39,9205
Nov 06 2002,2922648.5,317.03,318.16,203.05,2626.32,369.04,9773.98,1065.86,9211
Nov 07 2002,2938696.25,319.25,316.75,202.01,2642.46,369.38,9844.38,1025.79,9205
Nov 08 2002,2957387.65,321.07,317.63,202.44,2662.77,365.07,9770.68,1008.44,9193
Nov 11 2002,2933442.45,320.07,317.27,201.92,2654.43,362.57,9580.88,972.48,9147
Nov 12 2002,2919881.25,321.75,318.53,202.64,2663.16,371.09,9613.84,1001.94,9075
Nov 13 2002,2931228.0,324,321.24,204.02,2681.88,367.01,9616.62,1011.94,9047
Nov 14 2002,2874567.18,318.06,317.24,201.57,2637.11,371.25,9740.84,1057.83,9022.05
Nov 15 2002,2880514.38,319.01,317.04,202.01,2641.29,374.15,9865.65,1061.28,9027
Nov 18 2002,2867156.25,318.75,316,201.58,2638.39,367.88,9920.09,1045.19,8995
Nov 19 2002,2866749.46,319.07,315.88,201.15,2646.22,369.11,9965.03,1025.96,8965
Nov 20 2002,2859286.06,318.85,317.64,202.35,2639.12,371.59,9971.15,1070.53,8967.05
Nov 21 2002,2865202.12,317.65,317.46,201.02,2629.19,373.23,10003.54,1118.14,9020
Nov 22 2002,2854534.06,317.07,317.99,200.09,2629.07,381.45,10065.32,1116.01,8985
Nov 25 2002,2849113.31,317.45,319.91,202.69,2627.63,381.89,10100.77,1127.06,8975
Nov 26 2002,2855912.5,317.05,319.08,203.04,2627.95,381.95,9995.52,1087.49,8987.05
Nov 27 2002,2852702.44,317.85,321.16,205.87,2630.87,383.04,9944.59,1125.67,8935
Nov 29 2002,2864269.62,319.05,320.72,205.04,2640.84,390.43,10069.87,1116.01,8977.05
Dec 02 2002,2840929.44,316.45,318.03,203.47,2619.32,389.27,10205.16,1120.49,8977.05
Dec 03 2002,2870905.56,319.07,320.57,204.01,2646.19,397.74,10227.01,1088.08,8980
Dec 04 2002,2895677.68,322.01,322.01,204.95,2666.08,397.08,9995.73,1069.49,8990
Dec 11 2002,2880961.25,324.25,321.45,205.76,2683.88,391.74,9784.57,1036.34,8885
Dec 12 2002,2894351.13,326.04,321.35,206.92,2701.68,393.86,9813.78,1039.95,8867.05
Dec 13 2002,2948274.57,332.02,325.08,209,2749.62,391.22,9728.43,1005.85,8875
Dec 16 2002,2935395.0,333,326.53,209.66,2756.31,395.03,9656.46,1042.44,8815
Dec 17 2002,3010320.0,339,329.29,212.09,2806.07,402.39,9715.74,1040.02,8880
Dec 18 2002,3004820.0,338,329.05,211.14,2797.73,406.39,9548.65,1013.72,8890
Dec 19 2002,3068775.0,345,336.45,215.41,2855.63,420.33,9557.86,1006.05,8895
Dec 20 2002,3036139.5,341.06,332.65,213.02,2827.59,425.12,9628.69,1013.51,8888
Dec 27 2002,3114881.01,349.03,335.67,218.01,2891.22,424.94,9445.26,997.85,8917.05
Jan 06 2003,3142710.38,351.75,335.61,218.34,2911.36,398.25,9665.96,1061.48,8934.05
Jan 07 2003,3114825.0,349,334.61,217.21,2888.57,394.52,9652.04,1071.85,8925
Jan 08 2003,3123267.5,349.75,336.62,218.66,2894.74,389.41,9688.21,1042.52,8930
Jan 09 2003,3147812.13,352.04,336.29,219.39,2916.67,396.03,9675.41,1076.05,8932.05
Jan 10 2003,3147877.5,353,335.17,219.53,2921.64,399.67,9721.05,1087.36,8917.05
Jan 14 2003,3132878.45,353.01,333.43,219.36,2922.54,407.18,9796.31,1094.87,8872.05
Jan 15 2003,3111615.0,351,331.48,218.07,2905.23,405.06,9873.49,1073.06,8865
Jan 16 2003,3121376.27,352.03,333.11,219.31,2915.99,397.11,9743.23,1061.46,8860
Jan 17 2003,3166590.0,357,334.99,220.69,2954.89,401.65,9614.59,1017.58,8870
Jan 21 2003,3141742.27,353.08,331.03,219.83,2928.04,405.16,9568.47,1008.93,8880
Jan 22 2003,3174517.5,358.05,334.89,222.19,2967.03,405.07,9560.29,1006.51,8855
Jan 23 2003,3240906.12,364.07,339,224.73,3018.62,406.77,9584.07,1032.67,8886.05
Jan 24 2003,3254655.0,366,338.45,224.43,3029.31,405.34,9460.06,996.18,8892.05
Jan 27 2003,3276886.25,368.05,340.35,225.68,3050,393.56,9298.67,986.41,8892.05
Jan 28 2003,3262181.14,368.04,339.95,224.67,3049.14,395.21,9325.06,1001.41,8855
Jan 29 2003,3273614.14,369.09,340.42,224.56,3061.55,391.53,9240.79,1016.56,8850
Jan 30 2003,3260610.7,367.06,341.83,223.18,3042.48,392.29,9258.95,985.51,8870
Feb 04 2003,3339996.77,376.55,346.48,228.65,3116.66,394.15,9252.71,971.73,8870
Feb 05 2003,3388079.4,382.01,352.78,232.22,3162.06,392.31,9180.47,968.97,8867
Feb 06 2003,3332968.47,375.08,346.09,229.22,3110.46,394.45,9126.15,970.55,8869
Feb 07 2003,3310167.63,373.25,344.93,228.71,3089.35,394.63,9150.95,957.05,8868.05
Feb 10 2003,3284482.5,370.05,343.98,227.43,3066.74,397.22,9232.14,969.96,8865
Feb 13 2003,3155794.25,352.08,325.79,217.58,2920.23,395.47,9173.43,951.09,8945
Feb 14 2003,3159910.0,354.25,328.19,219.66,2932.02,399.52,9201.76,982.09,8920
Feb 18 2003,3054746.45,344.01,321.95,216.15,2848.18,402.95,9397.05,1014.91,8877.05
Feb 19 2003,3072480.0,346,322.13,216.94,2864.05,401.95,9427.63,1005.88,8880
Feb 20 2003,3109458.02,351.55,324.91,220.55,2909.95,399.96,9390.48,1001.47,8845
Feb 21 2003,3140928.91,352.03,325.87,221.26,2916.16,402.24,9250.86,1015.92,8915.05
Feb 24 2003,3159503.57,355.02,329.84,224.03,2940.02,403.03,9239.47,994.69,8895
Feb 25 2003,3178168.7,357.06,332.59,227.05,2960.01,399.11,9148.48,999.28,8887.05
Feb 26 2003,3127510.38,351.09,326.07,222.33,2912.96,397.54,9116.28,974.51,8887.05
Feb 27 2003,3125246.88,351.25,326.84,222.49,2907.44,398.95,9134.24,994.08,8897.05
Feb 28 2003,3086571.64,347.45,322.37,220.59,2876.02,399.22,9122.66,1009.74,8883.05
Mar 04 2003,3129356.14,353.04,324.04,223.44,2925.02,395.37,9181.89,982.98,8830
Mar 05 2003,3130687.32,353.95,322.42,221.13,2929.89,391.18,9109.18,990.23,8845
Mar 06 2003,3144769.77,354.07,323.07,221.36,2936.03,393.99,8962.26,983.96,8866
Mar 07 2003,3116413.75,350.75,317.69,218.58,2903.26,389.79,8907.01,986.82,8885
Mar 10 2003,3148578.92,354.45,320.06,221.65,2933.85,382.67,8861.87,964.29,8883
Mar 11 2003,3097327.32,348.07,315.38,217.11,2886.19,379.35,8859.93,958.82,8882.05
Mar 12 2003,3077692.95,346.01,313.99,214.69,2864.67,387.25,8874.99,970.54,8892.05
Mar 13 2003,2978722.5,334.05,307.35,208.18,2768.66,383.86,8787.45,1029.79,8905
Mar 14 2003,2989145.56,335.02,311.42,211.29,2774.48,387.88,8956.17,1030.45,8917.05
Mar 17 2003,3056527.5,340.75,318.73,216.01,2820.42,382.15,8804.16,1077.01,8970
Mar 18 2003,3062750.23,338.08,318.63,216.62,2804.31,384.64,9041.51,1082.19,9040
Mar 19 2003,3051580.73,335.08,317.09,214.08,2779.48,385.48,9158.59,1074.97,9087.05
Mar 20 2003,3028914.24,335.08,316.27,214.51,2779.45,394.64,9194.56,1080.24,9020
Mar 24 2003,2948577.06,329.45,309.05,209.04,2726.96,395.09,9108.45,1047.01,8950
Mar 25 2003,2955568.63,331.09,310.43,211.15,2747.17,394.94,9062.15,1066.57,8905
Mar 26 2003,2941503.81,329.95,309.04,209.67,2731.13,401.04,9047.09,1066.03,8915
Mar 27 2003,2961475.0,332.75,310.42,211.77,2754.24,401.34,8872.32,1061.93,8900
Mar 28 2003,2947809.38,330.75,307.59,210.95,2737.65,404.43,8863.36,1046.72,8912.05
Mar 31 2003,2980665.97,334.85,306.86,211.84,2771.69,398,8634.45,1018.66,8901.05
Apr 01 2003,2970698.45,334.35,306.07,212.46,2767.51,398.06,8596.89,1022.63,8885
Apr 03 2003,2879149.22,323.07,301.49,206.15,2679.26,400.76,8648.16,1064.06,8894.05
Apr 04 2003,2879389.76,323.08,302.62,207.42,2680.09,405.68,8822.45,1050.71,8892.05
Apr 07 2003,2841830.78,319.09,301,206.41,2647.88,423.81,8962.21,1053.28,8883.05
Apr 08 2003,2870982.63,323.04,303.14,208.69,2676.85,422.11,8806.66,1046.03,8877.05
Apr 09 2003,2848605.78,321.35,300.54,206.74,2659.94,430.28,8636.85,1023.52,8864.05
Apr 10 2003,2873682.5,324.06,299.94,206.47,2686.81,430.45,8625.72,1033.14,8853
Apr 11 2003,2883410.27,324.08,302.03,206.77,2688.43,438.55,8645.65,1026.15,8877.05
Apr 14 2003,2886123.84,325.95,302.01,206.99,2698.02,433.95,8533.55,1048.31,8854.05
Apr 15 2003,2877791.19,325.45,301.64,207.16,2693.81,437.72,8632.01,1053.08,8842.05
Apr 16 2003,2854509.46,324.01,298.68,205.65,2682.64,442.72,8675.14,1054.89,8807.05
Apr 17 2003,2853075.0,327,299.09,207.11,2706.61,443.86,8579.14,1083.56,8725
Apr 22 2003,2927025.15,334.09,305.58,212.35,2771.97,442.74,8571.91,1102.44,8740
Apr 23 2003,2909707.29,333.03,304.58,210.72,2758.79,447.69,8519.06,1112.93,8730
Apr 24 2003,2912366.32,333.07,302.85,209.39,2762.01,445.15,8442.11,1108.12,8727.05
Apr 25 2003,2912605.0,333.25,302.46,209.49,2758.31,435.04,8409.01,1083.19,8740
Apr 28 2003,2906257.52,332.06,302.45,209.15,2752.93,430.92,8435.04,1107.13,8738
Apr 30 2003,2920801.13,336.75,301.75,210.07,2787.31,450.86,8717.22,1106.06,8673.05
May 02 2003,2948900.25,340.05,303.46,212.37,2818.35,447.82,8808.18,1136.51,8660.05
May 06 2003,2948508.74,342.85,302.26,212.33,2837.77,463.61,8889.22,1152.78,8600
May 07 2003,2906578.38,341.85,301.07,214.79,2829.46,473.13,8901.05,1135.85,8502.05
May 09 2003,2978023.16,347.09,302.82,217.12,2879.05,469.63,9084.16,1143.55,8560
May 12 2003,2954505.27,351.01,304.07,217.98,2906.05,473.93,9155.57,1160.42,8415
May 13 2003,2954747.18,350.04,304.26,217.88,2900.26,473.51,9119.04,1155.97,8432.05
May 14 2003,2987495.85,353.55,307.06,218.19,2926.03,467.94,9103.69,1148.14,8450
May 19 2003,3019190.0,359,307.19,219.34,2971.37,459.21,9087.37,1112.49,8410
May 20 2003,3073255.36,366.03,314.35,224,3031.79,466.14,9050.04,1112.85,8390
May 21 2003,3061933.37,367.08,314.43,223.76,3044.24,466.29,9059.08,1113.68,8325
May 22 2003,3080614.78,369.06,316.38,226.37,3059.01,465.13,9131.49,1131.45,8335
May 23 2003,3064035.0,370.05,314.36,226.25,3066.55,472.11,9303.73,1130.05,8270
May 27 2003,3034337.2,371.04,312.82,226.27,3074,480.27,9420.81,1172.58,8170
May 28 2003,2965875.0,359.05,306.21,220.07,2975.58,492.82,9510.62,1173.31,8250
May 29 2003,3031883.78,363.01,307,220.15,3005.38,494.78,9508.55,1181.82,8350
Jun 02 2003,3012835.0,364.75,311.29,223.34,3018.96,505.72,9637.53,1185.13,8260
Jun 03 2003,2998475.0,365,311.58,223.96,3021.07,502.43,9662.82,1198.57,8215
Jun 05 2003,3014685.0,366.75,309.57,221.68,3035.59,511.17,9639.01,1231.72,8260
Jun 06 2003,2967525.0,363,310.36,218.28,3004.55,510.69,9694.63,1213.11,8175
Jun 09 2003,2970015.63,362.75,308.47,220.13,3002.55,519.33,9733.51,1195.55,8187.05
Jun 10 2003,2905735.63,354.25,303.23,214.84,2932.06,519.54,9703.72,1212.99,8202.05
Jun 11 2003,2916008.88,354.25,301.35,212.41,2932.13,515.71,9662.06,1228.24,8231.05
Jun 12 2003,2909585.0,352.25,300.29,211.09,2915.61,501.81,9736.84,1229.32,8260
Jun 13 2003,2900304.15,353.05,299.22,211.73,2922.12,510.48,9855.64,1203.91,8215
Jun 16 2003,2938058.4,358.03,302.18,213.17,2965.61,512.69,9862.28,1241.58,8200
Jun 17 2003,2969108.75,362.75,307.02,214.08,3002.41,509.04,10030.37,1239.63,8207.05
Jun 18 2003,2961462.0,359.75,307.07,214.48,2977.58,503.23,9970.03,1247.09,8232
Jun 19 2003,2949717.57,357.65,306.08,213.45,2960.27,509.83,9980.11,1225.89,8247.05
Jun 20 2003,2944550.0,358,308.02,214.85,2963.24,511.45,9930.31,1223.13,8225
Jun 23 2003,2924312.5,355,307.91,213.03,2938.44,506.31,9734.29,1200.17,8237.05
Jun 24 2003,2862615.0,348.25,302.37,209.23,2882.57,500.19,9629.35,1191.07,8220
Jun 25 2003,2862425.1,348.01,300.92,207.09,2881.04,500.28,9628.99,1188.41,8223
Jun 26 2003,2841919.04,343.85,300.38,206.72,2846.22,497.81,9606.11,1214.68,8265
Jun 27 2003,2859012.5,345.05,302.42,209.32,2859.84,506.78,9657.21,1205.25,8275
Jun 30 2003,2854500.0,346,301.03,209.68,2864.01,505.05,9577.12,1201.69,8250
Jul 02 2003,2889330.0,351.05,305.21,211.16,2909.54,506.07,9602.62,1245.75,8220
Jul 03 2003,2873814.2,349.04,303.22,208.94,2892.16,507.76,9646.01,1231.34,8225
Jul 07 2003,2846647.68,348.15,306.92,210.97,2881.74,511.38,9892.04,1281.89,8176.05
Jul 08 2003,2853983.6,347.02,307.34,212.28,2873.88,518.53,9992.87,1298.37,8220
Jul 09 2003,2820480.52,344.15,303.09,211.16,2848.07,519.81,10027.41,1295.16,8195.05
Jul 10 2003,2822060.4,343.04,302.72,210.86,2842.42,518.25,9983.31,1268.65,8218
Jul 11 2003,2823495.1,343.07,304.05,210.69,2844.87,524.69,9911.05,1280.57,8215
Jul 14 2003,2858187.5,347.05,308.08,213.83,2876.29,534.96,10122.4,1295.74,8225
Jul 15 2003,2863485.63,348.25,309.83,217.35,2882.05,533.83,10135.55,1294.47,8222.05
Jul 16 2003,2825736.8,343.02,306.05,215.16,2840.67,524.26,10207.17,1291.99,8233.05
Jul 17 2003,2828536.25,342.05,306.25,215.36,2834.87,523.55,10096.72,1255.94,8258.05
Jul 18 2003,2868434.28,344.35,307.11,217.04,2850.18,525.05,10140.84,1259.91,8330
Jul 22 2003,2962080.0,352,310.02,219.97,2913.05,516.78,10008.71,1257.63,8415
Jul 23 2003,3052623.75,354.75,310,220.77,2936.27,512.62,9900.56,1268.52,8605
Jul 24 2003,3069205.32,357.03,311.01,221.49,2957.51,505.04,9923.14,1253.76,8590
Jul 25 2003,3087315.0,363,314.54,223.74,3004.73,510.08,9939.02,1278.31,8505
