,Date,IDR,USD,Euro,GBP,RMB,Gold/Silver,Nikkei 225,IHSG,Hang Seng,Nasdaq,USD/IDR,AUD/USD
208,Dec 28 2001,2896337.5,276.5,313.56,190.9,2288.53,60.91,10542.62,392.04,11431.59,1621.13,10475.0,0.5117
209,Jan 04 2002,2892766.25,277.75,310.44,192.69,2298.88,59.35,10871.49,385.2,11702.15,1675.03,10415.0,0.5203
210,Jan 07 2002,2890473.48,278.6,312.19,193.73,2305.89,58.68,10942.36,388.72,11892.64,1649.83,10375.0,0.5177
211,Jan 08 2002,2904403.47,278.6,312.65,193.18,2305.86,59.0,10695.6,387.69,11713.71,1666.58,10425.0,0.524
212,Jan 09 2002,2929060.47,281.1,316.23,195.23,2326.58,58.91,10663.98,391.5,11440.72,1653.76,10420.0,0.5248
213,Jan 10 2002,2991843.97,286.85,321.11,198.51,2374.14,60.12,10538.43,402.07,11256.07,1656.68,10430.0,0.5227
214,Jan 11 2002,2980658.25,285.75,320.81,198.02,2365.1,60.41,10441.59,411.77,11166.46,1634.17,10431.0,0.5202
215,Jan 15 2002,2952126.99,284.2,318.86,196.76,2352.27,61.59,10208.05,421.25,11013.59,1612.46,10387.5,0.5178
216,Jan 16 2002,2955711.78,284.6,322.09,197.87,2355.55,62.24,10177.58,423.58,10964.09,1558.98,10385.5,0.5154
217,Jan 17 2002,2962717.5,285.0,323.64,198.37,2358.89,63.21,10128.18,425.04,11013.84,1602.32,10395.5,0.5146
218,Jan 18 2002,2944005.09,283.2,320.51,197.24,2343.96,64.74,10293.32,426.41,10972.96,1548.22,10395.5,0.5145
219,Jan 22 2002,2932048.74,282.05,319.6,197.49,2334.44,65.38,10050.98,428.47,10797.69,1501.78,10385.0,0.5193
220,Jan 23 2002,2919800.0,280.75,317.52,196.93,2323.63,65.25,10040.91,433.98,10762.14,1549.21,10400.0,0.5182
221,Jan 24 2002,2921548.29,279.2,317.89,196.27,2310.85,64.99,10074.05,445.86,10741.46,1565.13,10375.0,0.5196
222,Jan 25 2002,2911365.0,279.0,322.69,197.87,2309.14,64.69,10144.14,452.46,10772.96,1558.26,10435.0,0.5163
223,Jan 28 2002,2898451.98,279.1,324.01,198.11,2310.03,65.35,10220.85,441.57,10767.46,1564.86,10385.0,0.5158
224,Jan 29 2002,2860979.49,277.9,322.5,197.0,2300.07,65.39,10026.03,446.84,11014.24,1519.33,10295.0,0.5095
225,Jan 30 2002,2906487.5,281.5,326.57,199.17,2329.83,65.59,9919.48,444.42,10756.96,1538.94,10325.0,0.5068
226,Jan 31 2002,2911922.49,282.3,327.91,199.75,2336.45,66.59,9997.8,451.64,10725.3,1550.17,10315.0,0.5079
227,Feb 01 2002,2931266.49,283.9,329.69,200.81,2349.73,66.26,9791.43,454.28,10691.25,1528.15,10325.0,0.5092
228,Feb 04 2002,2964529.99,287.4,331.76,202.92,2378.69,67.36,9631.93,451.17,10721.32,1479.17,10315.0,0.5105
229,Feb 05 2002,3008690.22,291.95,336.15,205.85,2416.32,67.36,9475.6,450.49,10609.19,1462.86,10305.5,0.5095
230,Feb 06 2002,3092337.5,299.5,344.73,211.84,2478.87,67.79,9420.85,446.21,10592.39,1445.96,10325.0,0.5087
231,Feb 07 2002,3075865.0,299.5,344.45,212.15,2478.84,68.56,9583.27,433.17,10409.68,1413.86,10270.0,0.5092
232,Feb 08 2002,3119073.0,304.3,348.85,214.76,2518.6,68.16,9686.06,436.98,10518.99,1452.17,10250.0,0.5106
233,Feb 15 2002,3072561.45,299.85,343.35,209.32,2481.8,65.37,10048.1,449.38,10961.88,1436.7,10247.0,0.5177
234,Feb 19 2002,3019852.5,296.5,339.24,207.5,2454.13,65.31,9847.16,460.69,10840.49,1387.27,10185.0,0.5192
235,Feb 20 2002,2967471.11,291.3,334.14,204.02,2411.03,65.85,9834.13,458.46,10749.06,1408.26,10187.0,0.5181
236,Feb 21 2002,2981389.75,292.15,335.5,205.05,2418.01,65.99,10295.42,459.39,10788.9,1348.25,10205.0,0.516
237,Feb 25 2002,2971320.63,291.95,335.04,204.46,2416.32,66.67,10296.47,449.32,10496.02,1407.99,10177.5,0.5137
238,Feb 26 2002,2993484.5,294.2,338.63,206.33,2435.0,67.06,10202.63,448.69,10547.13,1401.19,10175.0,0.5137
239,Feb 27 2002,3028274.51,297.4,344.17,209.94,2461.46,66.46,10573.09,454.5,10648.71,1378.48,10182.5,0.5154
240,Feb 28 2002,3013026.01,296.85,343.18,209.88,2456.88,65.84,10587.83,453.25,10482.55,1359.22,10150.0,0.517
241,Mar 01 2002,2983539.01,295.4,341.23,208.28,2444.91,65.24,10812.0,452.16,10425.31,1435.41,10100.0,0.5197
242,Mar 04 2002,2997196.22,297.4,342.07,209.19,2461.49,64.39,11450.22,455.19,10704.12,1494.7,10078.0,0.5202
243,Mar 05 2002,2973531.05,297.8,342.57,209.59,2464.74,64.49,11348.45,459.27,10985.84,1498.95,9985.0,0.5206
244,Mar 06 2002,2913828.01,292.7,334.51,205.81,2422.56,64.76,11358.53,476.96,11003.0,1519.95,9955.0,0.5228
245,Mar 07 2002,2893267.5,291.0,330.42,204.2,2408.64,64.93,11648.34,472.39,11188.07,1506.81,9942.5,0.5252
246,Mar 08 2002,2895836.27,289.15,330.0,203.28,2393.32,64.25,11885.79,475.12,11233.23,1555.11,10015.0,0.5231
247,Mar 11 2002,2895983.51,291.2,332.31,204.81,2410.23,64.77,11919.3,474.03,11318.87,1553.8,9945.0,0.5218
248,Mar 12 2002,2927190.54,293.6,336.2,208.09,2430.04,65.34,11607.33,469.37,11273.86,1520.54,9970.0,0.5206
249,Mar 13 2002,2924170.28,293.15,334.72,207.47,2426.43,64.8,11415.31,474.0,11217.5,1486.27,9975.0,0.52
250,Mar 14 2002,2904719.51,291.2,329.97,204.93,2410.38,64.7,11568.82,467.99,11303.7,1477.19,9975.0,0.524
251,Mar 18 2002,2911590.53,292.05,331.38,204.99,2417.38,64.99,11498.38,469.68,11230.64,1505.89,9969.5,0.5253
252,Mar 19 2002,2920740.04,293.1,331.97,205.77,2426.13,64.68,11792.82,471.64,11222.83,1504.67,9965.0,0.5231
253,Mar 20 2002,2886978.75,291.85,329.96,204.74,2415.76,64.56,11526.78,477.29,11036.6,1451.02,9892.0,0.5302
254,Mar 22 2002,2891006.25,294.25,334.68,206.25,2435.51,65.58,11345.08,484.73,10863.07,1470.1,9825.0,0.5308
255,Mar 25 2002,2889178.03,297.7,339.53,208.8,2464.03,65.12,11261.09,479.43,10836.64,1427.6,9705.0,0.5302
256,Mar 26 2002,2835156.1,296.1,337.74,207.51,2450.85,64.49,11207.92,481.86,10786.92,1439.55,9575.0,0.5272
257,Mar 27 2002,2888340.0,299.0,342.58,210.22,2474.88,64.56,11323.68,481.29,10987.88,1436.51,9660.0,0.5277
258,Mar 28 2002,2961254.04,301.4,345.48,211.66,2494.81,65.23,11333.11,481.77,11032.92,1452.81,9825.0,0.5339
259,Apr 02 2002,2970080.0,304.0,344.91,210.97,2516.27,64.53,11204.49,489.09,10878.04,1410.41,9770.0,0.535
260,Apr 03 2002,2977509.38,303.75,344.9,211.38,2514.23,64.97,11400.71,488.16,10833.96,1394.21,9802.5,0.5318
261,Apr 04 2002,2912913.03,301.7,341.87,209.86,2497.2,65.01,11379.2,502.5,10831.37,1396.97,9655.0,0.5309
262,Apr 08 2002,2868395.68,300.45,343.37,209.68,2486.82,65.72,11352.89,515.08,10723.68,1392.96,9547.0,0.5284
263,Apr 09 2002,2886935.03,298.7,340.86,208.58,2472.31,65.62,11114.49,520.0,10733.69,1345.32,9665.0,0.5283
264,Apr 10 2002,2854840.0,298.0,338.98,207.51,2466.58,65.31,11218.58,533.81,10643.14,1363.29,9580.0,0.5312
265,Apr 11 2002,2877413.13,301.3,340.99,209.43,2493.89,66.07,11147.27,531.51,10744.91,1324.65,9550.0,0.5347
266,Apr 12 2002,2866839.35,300.35,341.38,209.04,2486.06,65.83,10962.98,539.27,10710.48,1351.85,9545.0,0.5343
267,Apr 15 2002,2819438.12,300.1,340.67,208.69,2483.96,67.08,11137.3,549.84,10727.98,1355.09,9395.0,0.5315
268,Apr 16 2002,2813737.5,297.75,337.24,206.89,2464.54,67.48,11346.66,551.61,10788.53,1413.93,9450.0,0.5334
269,Apr 17 2002,2837014.12,300.85,338.91,208.55,2490.19,67.72,11543.71,542.27,11090.58,1403.71,9430.0,0.5383
270,Apr 18 2002,2856907.5,304.25,341.59,210.2,2518.34,67.33,11575.73,534.84,11217.15,1395.9,9390.0,0.5387
271,Apr 19 2002,2822280.87,301.8,339.48,208.55,2498.15,67.19,11512.01,532.78,11252.18,1385.01,9351.5,0.5404
272,Apr 22 2002,2840050.09,303.7,341.7,209.5,2513.79,66.43,11721.64,535.68,11139.42,1349.83,9351.5,0.541
273,Apr 23 2002,2854460.54,302.7,340.3,208.95,2505.54,66.3,11736.83,543.06,11345.18,1322.81,9430.0,0.5385
274,Apr 24 2002,2836664.54,304.2,341.03,209.97,2517.98,66.53,11672.88,544.26,11396.57,1302.32,9325.0,0.5436
275,Apr 25 2002,2878932.5,307.25,341.92,211.19,2543.23,66.59,11648.72,544.59,11409.29,1302.32,9370.0,0.5435
276,Apr 26 2002,2852911.64,306.6,341.16,210.8,2537.82,66.96,11541.39,539.96,11385.08,1250.89,9305.0,0.5439
277,Apr 30 2002,2875505.54,308.2,342.03,211.49,2551.06,67.92,11492.54,534.06,11497.58,1277.07,9330.0,0.5385
278,May 02 2002,2872982.63,307.6,340.68,210.2,2546.1,67.66,11551.01,539.7,11780.11,1225.37,9340.0,0.5362
279,May 07 2002,2898480.0,312.0,341.92,213.06,2582.52,67.27,11316.04,544.89,11795.98,1159.25,9290.0,0.5393
280,May 08 2002,2884545.0,310.5,341.77,212.85,2570.1,67.15,11520.75,547.74,11768.31,1282.41,9290.0,0.5395
281,May 10 2002,2889026.84,311.15,340.87,212.99,2575.42,66.61,11531.11,543.9,11645.9,1188.78,9285.0,0.5444
282,May 13 2002,2882827.75,310.75,341.15,212.89,2572.05,67.27,11336.95,537.14,11733.43,1241.54,9277.0,0.5474
283,May 14 2002,2858867.09,308.4,342.13,213.03,2552.63,66.74,11356.19,538.63,11690.31,1305.55,9270.0,0.5479
284,May 15 2002,2848690.2,308.3,339.95,211.81,2551.77,66.61,11642.97,538.89,11838.36,1311.05,9240.0,0.5491
285,May 16 2002,2837413.66,310.1,341.14,213.08,2566.63,66.79,11738.69,529.75,11832.77,1315.85,9150.0,0.5487
286,May 17 2002,2823352.67,310.6,337.24,212.62,2570.77,66.6,11847.32,531.58,11974.61,1325.8,9090.0,0.5528
287,May 21 2002,2847831.56,315.2,343.28,216.5,2608.88,65.46,11801.16,525.34,11753.29,1255.91,9035.0,0.5566
288,May 22 2002,2874510.17,317.1,342.14,217.37,2624.64,65.82,11961.98,511.63,11795.2,1264.51,9065.0,0.5589
289,May 23 2002,2836905.88,317.15,344.24,218.35,2625.05,65.87,11979.85,503.67,11624.75,1286.77,8945.0,0.556
290,May 24 2002,2874909.19,320.95,347.8,220.24,2656.53,65.83,11976.28,506.95,11626.78,1253.03,8957.5,0.5568
291,May 28 2002,2839373.07,320.2,344.67,218.96,2650.17,66.6,11936.08,513.58,11581.58,1244.82,8867.5,0.5614
292,May 29 2002,2894390.77,327.05,350.84,224.01,2706.86,65.95,11853.0,520.69,11430.66,1218.68,8850.0,0.5629
293,May 30 2002,2882818.0,326.0,347.66,222.57,2698.17,65.52,11770.03,522.55,11380.61,1227.9,8843.0,0.5635
294,May 31 2002,2840602.23,326.6,349.57,223.22,2703.1,65.18,11763.7,530.79,11301.94,1208.34,8697.5,0.5674
295,Jun 03 2002,2790795.75,326.6,348.19,223.45,2703.17,64.59,11901.39,523.87,11359.8,1159.15,8545.0,0.5714
296,Jun 04 2002,2825088.73,326.6,346.12,223.2,2703.2,63.95,11653.07,518.93,11312.55,1178.8,8650.0,0.5726
297,Jun 05 2002,2873850.0,322.0,343.39,221.25,2665.16,65.06,11663.87,520.47,11402.38,1195.6,8925.0,0.5735
298,Jun 06 2002,2931483.18,324.1,342.96,222.18,2682.57,65.2,11574.94,513.73,11380.77,1157.62,9045.0,0.5758
299,Jun 07 2002,2903327.13,326.4,345.32,223.46,2701.61,65.19,11438.53,514.03,11284.71,1140.24,8875.0,0.5715
300,Jun 10 2002,2815425.0,322.5,341.52,220.76,2669.33,64.85,11370.21,511.37,11288.84,1135.62,8730.0,0.57
301,Jun 11 2002,2779918.29,316.8,336.09,216.19,2622.09,65.55,11449.44,516.82,11215.02,1100.97,8775.0,0.5701
302,Jun 12 2002,2793016.25,319.75,337.82,217.38,2646.54,65.15,11327.06,523.97,11147.97,1123.34,8715.0,0.5704
303,Jun 13 2002,2789062.5,318.75,337.02,216.4,2638.26,65.73,11144.84,540.08,11119.33,1106.54,8751.0,0.5669
304,Jun 14 2002,2789384.73,322.1,339.62,218.05,2665.99,65.72,10920.63,545.0,10955.52,1109.6,8660.0,0.5604
305,Jun 17 2002,2761044.7,317.8,336.83,215.04,2630.52,65.82,10664.11,544.51,10832.26,1149.91,8688.0,0.5583
306,Jun 18 2002,2755317.98,318.35,335.71,214.15,2635.14,65.85,10839.93,539.82,10852.04,1138.47,8655.0,0.5662
307,Jun 19 2002,2765605.41,320.65,335.58,215.22,2654.15,65.88,10476.18,534.52,10673.11,1097.54,8695.0,0.5654
308,Jun 20 2002,2771402.87,322.35,334.25,214.99,2668.15,66.38,10612.98,530.0,10754.41,1062.45,8597.5,0.5721
309,Jun 21 2002,2784900.58,322.7,332.99,215.23,2671.02,66.94,10354.35,525.86,10591.86,1035.63,8630.0,0.5744
310,Jun 24 2002,2802143.16,326.4,333.84,216.94,2701.61,66.37,10471.32,518.81,10657.34,1057.68,8585.0,0.5701
311,Jun 25 2002,2785117.33,321.7,331.58,214.47,2662.74,66.39,10496.67,516.96,10608.98,1022.74,8657.5,0.5726
312,Jun 26 2002,2791052.3,321.55,324.7,210.7,2661.53,65.96,10074.56,503.5,10355.92,1027.22,8680.0,0.5596
313,Jun 27 2002,2754430.31,318.8,324.05,209.39,2638.74,65.48,10261.6,506.87,10518.09,1050.64,8640.0,0.5639
314,Jun 28 2002,2775090.5,318.5,322.5,208.96,2636.26,65.14,10621.84,505.01,10598.55,1051.41,8713.0,0.5635
315,Jul 02 2002,2768731.82,314.45,318.91,205.36,2602.67,63.36,10622.32,483.78,10491.76,963.66,8805.0,0.5639
316,Jul 03 2002,2786768.94,310.85,316.97,203.66,2572.84,63.0,10812.3,478.53,10579.19,995.68,8965.0,0.5598
317,Jul 05 2002,2758116.27,311.3,319.81,204.63,2576.5,63.18,10826.09,492.78,10806.16,1060.89,8860.0,0.5577
318,Jul 08 2002,2774129.57,311.7,315.81,203.09,2579.85,62.95,10769.2,484.62,10803.45,1014.33,8900.0,0.5649
319,Jul 09 2002,2795956.26,313.8,315.95,202.81,2597.2,62.7,10960.25,480.31,10843.15,990.23,8910.0,0.5674
320,Jul 10 2002,2804079.26,314.8,318.78,203.58,2605.47,62.61,10752.66,477.38,10787.54,959.05,8907.5,0.565
321,Jul 11 2002,2869759.36,314.15,317.55,202.75,2600.16,62.69,10485.74,470.82,10558.81,998.03,9135.0,0.5569
322,Jul 12 2002,2874052.06,316.7,320.22,204.28,2621.23,62.7,10601.45,479.61,10648.3,1000.82,9075.0,0.5597
323,Jul 15 2002,2886152.5,319.0,317.03,203.79,2640.3,62.75,10375.15,480.9,10581.66,1021.02,9047.5,0.5601
324,Jul 16 2002,2876980.0,318.25,314.88,202.51,2634.09,63.4,10250.42,481.77,10421.49,1011.3,9040.0,0.5573
325,Jul 17 2002,2834283.87,316.15,313.8,201.79,2616.74,63.79,10296.02,479.38,10335.12,1028.74,8965.0,0.5514
326,Jul 18 2002,2817554.63,317.65,315.13,202.35,2629.12,63.84,10498.26,488.22,10452.55,994.61,8870.0,0.5539
327,Jul 19 2002,2833446.64,322.9,318.25,204.69,2672.61,64.15,10202.36,484.85,10325.46,965.45,8775.0,0.557
328,Jul 22 2002,2847169.89,322.9,320.75,205.08,2672.64,64.36,10189.01,475.27,10110.25,939.1,8817.5,0.5479
329,Jul 23 2002,2878898.06,319.7,322.28,204.52,2646.16,64.19,10215.63,477.08,10313.89,896.82,9005.0,0.5397
330,Jul 24 2002,2820703.13,311.25,313.41,197.88,2576.18,64.2,9947.72,460.03,9971.99,951.58,9062.5,0.5451
331,Jul 25 2002,2786596.81,309.45,309.02,196.21,2561.29,63.97,9929.91,453.15,9884.78,894.45,9005.0,0.5412
332,Jul 26 2002,2790292.05,304.95,308.4,194.69,2524.01,65.04,9591.03,441.88,9773.12,910.91,9150.0,0.5362
333,Jul 29 2002,2802750.0,303.0,309.91,194.49,2507.84,65.35,9666.67,455.09,9975.99,970.13,9250.0,0.5412
334,Jul 30 2002,2783720.11,305.4,309.45,194.33,2527.67,65.4,10003.72,462.82,10155.25,980.36,9115.0,0.5437
335,Jul 31 2002,2761499.04,304.65,310.74,195.02,2521.5,65.99,9877.94,463.67,10267.36,962.11,9064.5,0.5433
336,Aug 01 2002,2767098.75,302.25,307.7,194.34,2501.6,66.52,9793.51,461.28,10180.02,913.59,9155.0,0.54
337,Aug 02 2002,2768326.98,305.05,309.66,194.36,2524.84,66.83,9709.66,456.31,9991.72,892.51,9075.0,0.539
338,Aug 05 2002,2812581.25,309.5,313.77,197.57,2561.64,66.56,9704.93,449.87,9862.33,857.08,9087.5,0.5277
339,Aug 06 2002,2777738.75,305.75,317.07,198.75,2530.63,66.31,9501.02,440.93,9700.69,901.91,9085.0,0.5308
340,Aug 07 2002,2828531.56,312.2,321.66,203.53,2584.05,67.25,9834.4,447.06,9977.74,919.08,9060.0,0.5364
341,Aug 08 2002,2806227.62,312.15,322.24,203.89,2583.57,66.95,9799.57,446.46,9962.24,947.24,8990.0,0.5349
342,Aug 09 2002,2813420.06,312.95,321.83,205.27,2590.16,67.37,9999.79,450.24,10014.06,937.33,9002.5,0.5358
343,Aug 12 2002,2802794.57,316.7,323.86,206.89,2621.26,68.32,9747.82,448.52,9959.92,938.98,8850.0,0.5396
344,Aug 13 2002,2786542.27,313.8,320.96,204.82,2597.23,68.62,9688.61,450.97,10100.06,907.62,8880.0,0.5379
345,Aug 14 2002,2769827.89,315.65,319.84,204.39,2612.51,69.72,9638.41,447.68,9961.35,968.84,8775.0,0.5373
346,Aug 15 2002,2769296.51,312.65,319.19,203.82,2587.74,70.09,9795.57,448.73,10219.71,980.98,8857.5,0.5428
347,Aug 16 2002,2769672.57,314.2,319.34,204.38,2600.57,69.78,9788.13,450.99,10265.04,996.06,8815.0,0.5459
348,Aug 19 2002,2743608.45,310.1,317.63,202.89,2566.6,69.56,9599.1,451.45,10246.96,1025.95,8847.5,0.5416
349,Aug 20 2002,2724260.0,308.0,315.7,201.88,2549.25,69.45,9620.69,456.75,10408.01,1008.02,8845.0,0.5462
350,Aug 21 2002,2720629.52,306.55,312.55,200.22,2537.19,69.53,9642.61,457.22,10402.26,1035.47,8875.0,0.5445
351,Aug 22 2002,2701262.14,305.4,314.07,200.42,2527.67,68.69,9814.02,454.35,10424.0,1049.03,8845.0,0.5416
352,Aug 23 2002,2719130.19,305.95,314.54,201.16,2532.26,69.46,9867.45,458.27,10245.69,1010.49,8887.5,0.5432
353,Aug 26 2002,2732133.06,305.95,314.54,200.79,2532.23,69.54,10067.74,456.41,10226.33,1016.79,8930.0,0.5445
354,Aug 27 2002,2759568.75,310.5,316.87,202.87,2569.92,69.35,9907.3,452.06,10185.52,974.47,8887.5,0.5534
355,Aug 28 2002,2764433.3,311.1,317.03,202.44,2574.91,68.77,9766.73,442.97,10130.25,944.83,8886.0,0.5514
356,Aug 29 2002,2766765.2,312.1,317.14,201.46,2583.16,69.01,9620.14,438.92,10061.15,961.75,8865.0,0.5523
357,Aug 30 2002,2769842.27,312.8,318.96,202.21,2588.98,70.12,9619.3,443.67,10043.87,942.38,8855.0,0.5509
358,Sep 03 2002,2772123.75,313.5,314.54,200.47,2594.84,70.12,9217.04,429.99,9790.68,899.64,8842.5,0.5475
359,Sep 04 2002,2776310.0,313.0,314.95,200.06,2590.73,70.23,9075.09,420.44,9820.33,920.98,8870.0,0.5458
360,Sep 05 2002,2814443.92,317.55,320.18,202.71,2628.42,70.32,9222.12,427.12,9726.03,882.92,8863.0,0.5428
361,Sep 06 2002,2831747.5,319.25,324.11,204.64,2642.43,70.85,9129.07,427.8,9720.86,922.22,8870.0,0.5477
362,Sep 09 2002,2846062.5,322.5,328.55,206.93,2669.33,70.14,9306.26,430.27,9723.67,932.23,8825.0,0.5478
363,Sep 10 2002,2830734.8,319.1,327.65,205.47,2641.19,69.68,9309.31,429.34,9885.77,947.72,8871.0,0.5484
364,Sep 11 2002,2805741.5,315.5,324.66,203.84,2611.39,69.66,9400.08,430.12,9882.35,946.4,8893.0,0.5482
365,Sep 12 2002,2843981.27,318.85,326.59,205.1,2639.06,69.46,9415.23,428.18,9896.33,915.01,8919.5,0.5518
366,Sep 13 2002,2861228.25,318.8,325.77,204.23,2638.64,69.64,9241.93,421.0,9650.97,923.83,8975.0,0.5502
367,Sep 17 2002,2862053.12,315.9,325.94,205.82,2614.67,69.51,9543.94,427.18,9707.25,897.53,9060.0,0.5481
368,Sep 18 2002,2868299.56,318.7,326.04,205.69,2637.88,69.35,9472.06,419.12,9474.07,895.2,9000.0,0.549
369,Sep 19 2002,2902666.88,322.25,327.89,207.35,2667.23,69.38,9669.62,408.7,9427.79,865.93,9025.0,0.5497
370,Sep 20 2002,2911172.99,322.3,327.71,207.39,2667.64,69.43,9481.08,408.8,9328.22,871.6,9032.5,0.5459
371,Sep 24 2002,2948934.48,326.3,332.69,209.56,2700.78,70.14,9321.64,408.3,9197.68,843.61,9037.5,0.5439
372,Sep 25 2002,2926349.12,325.15,332.06,208.28,2691.23,70.21,9165.41,408.65,9124.91,880.44,9000.0,0.546
373,Sep 26 2002,2879594.68,319.6,327.29,205.05,2645.36,70.79,9320.92,411.94,9270.71,873.74,9010.0,0.5447
374,Sep 27 2002,2886049.11,320.05,328.05,206.16,2649.12,71.26,9530.44,412.97,9294.46,860.35,9017.5,0.5434
375,Sep 30 2002,2911357.36,323.7,327.53,205.84,2679.36,71.47,9383.29,419.31,9072.21,832.52,8994.0,0.5425
376,Oct 02 2002,2902054.96,322.2,327.24,205.76,2666.95,71.78,9049.33,409.5,9109.35,849.56,9007.0,0.5437
377,Oct 03 2002,2903569.13,322.1,326.11,205.2,2666.12,71.8,8936.43,408.43,8984.32,833.21,9014.5,0.5467
378,Oct 07 2002,2900576.25,321.75,327.48,205.32,2663.22,72.45,8688.0,401.84,8931.4,804.64,9015.0,0.5502
379,Oct 08 2002,2872595.0,319.0,325.98,204.94,2640.39,72.66,8708.9,402.05,8977.41,811.47,9005.0,0.5464
380,Oct 09 2002,2873030.96,319.35,323.65,204.95,2643.29,73.41,8539.34,391.84,8977.35,807.42,8996.5,0.5487
381,Oct 10 2002,2873739.06,318.95,323.74,204.17,2639.95,74.03,8439.62,384.49,8858.69,849.57,9010.0,0.5482
382,Oct 11 2002,2853866.63,316.85,321.41,203.02,2622.53,73.32,8529.61,376.47,8965.73,890.61,9007.0,0.5489
383,Oct 15 2002,2937497.55,316.2,321.8,203.36,2617.09,72.57,8836.73,342.2,9336.39,950.42,9290.0,0.5473
384,Oct 16 2002,2887373.9,314.05,319.71,202.19,2599.3,71.98,8884.87,357.38,9459.14,910.13,9194.0,0.5488
385,Oct 17 2002,2874437.5,310.75,319.54,200.25,2572.02,71.6,8959.88,355.11,9576.15,945.06,9175.0,0.5509
386,Oct 18 2002,2881678.5,312.75,321.86,202.07,2588.54,71.75,9086.13,360.9,9613.07,956.13,9214.0,0.55
387,Oct 21 2002,2873730.45,312.6,321.04,202.42,2587.33,71.51,8978.41,361.87,9570.36,979.35,9193.0,0.5543
388,Oct 22 2002,2875458.2,312.55,319.87,202.06,2586.97,70.81,8689.39,353.81,9548.94,963.87,9200.0,0.5534
389,Oct 23 2002,2876000.15,312.1,319.71,201.52,2583.22,70.71,8714.52,354.85,9804.65,989.32,9215.0,0.553
390,Oct 24 2002,2872776.25,311.75,320.07,201.51,2580.35,71.32,8614.3,353.19,9787.49,964.91,9215.0,0.5543
391,Oct 25 2002,2892120.0,313.0,320.3,201.29,2590.76,71.17,8726.29,353.65,9722.54,995.55,9240.0,0.5555
392,Oct 28 2002,2900486.35,314.45,319.86,202.32,2602.8,71.56,8757.51,361.68,9853.74,979.46,9224.0,0.5589
393,Oct 29 2002,2922536.35,317.15,321.85,203.41,2625.11,70.23,8708.76,361.92,9634.67,960.82,9250.0,0.557
394,Oct 30 2002,2920805.05,316.55,321.8,203.26,2620.11,70.47,8756.59,361.12,9560.46,986.09,9227.0,0.553
395,Oct 31 2002,2924986.1,316.9,320.0,202.56,2622.98,70.47,8640.48,369.04,9441.25,989.54,9230.0,0.555
396,Nov 01 2002,2950614.9,319.85,320.97,204.46,2647.43,71.33,8685.72,371.14,9407.68,1019.06,9225.0,0.5591
397,Nov 05 2002,2931792.5,318.5,318.34,203.85,2636.22,70.61,8937.56,374.91,9655.36,1050.39,9205.0,0.5614
398,Nov 06 2002,2922648.5,317.3,318.16,203.5,2626.32,70.72,8953.29,369.4,9773.98,1065.86,9211.0,0.5637
399,Nov 07 2002,2938696.25,319.25,316.75,202.1,2642.46,70.57,8920.44,369.38,9844.38,1025.79,9205.0,0.5665
400,Nov 08 2002,2957387.65,321.7,317.63,202.44,2662.77,70.98,8690.77,365.7,9770.68,1008.44,9193.0,0.5647
401,Nov 11 2002,2933442.45,320.7,317.27,201.92,2654.43,70.38,8460.37,362.57,9580.88,972.48,9147.0,0.5615
402,Nov 12 2002,2919881.25,321.75,318.53,202.64,2663.16,70.53,8464.77,371.09,9613.84,1001.94,9075.0,0.5605
403,Nov 13 2002,2931228.0,324.0,321.24,204.2,2681.88,69.96,8438.52,367.1,9616.62,1011.94,9047.0,0.5603
404,Nov 14 2002,2874567.18,318.6,317.24,201.57,2637.11,69.81,8303.39,371.25,9740.84,1057.83,9022.5,0.5635
405,Nov 15 2002,2880514.38,319.1,317.04,202.1,2641.29,70.14,8503.59,374.15,9865.65,1061.28,9027.0,0.5636
406,Nov 18 2002,2867156.25,318.75,316.0,201.58,2638.39,70.34,8346.01,367.88,9920.09,1045.19,8995.0,0.5624
407,Nov 19 2002,2866749.46,319.7,315.88,201.15,2646.22,70.12,8365.26,369.11,9965.03,1025.96,8965.0,0.559
408,Nov 20 2002,2859286.06,318.85,317.64,202.35,2639.12,70.01,8459.62,371.59,9971.15,1070.53,8967.5,0.5605
409,Nov 21 2002,2865202.12,317.65,317.46,201.2,2629.19,71.06,8668.06,373.23,10003.54,1118.14,9020.0,0.5629
410,Nov 22 2002,2854534.06,317.7,317.99,200.9,2629.7,70.72,8772.56,381.45,10065.32,1116.01,8985.0,0.5637
411,Nov 25 2002,2849113.31,317.45,319.91,202.69,2627.63,71.0,8944.44,381.89,10100.77,1127.06,8975.0,0.5596
412,Nov 26 2002,2855912.5,317.5,319.8,203.4,2627.95,71.66,8823.99,381.95,9995.52,1087.49,8987.5,0.5598
413,Nov 27 2002,2852702.44,317.85,321.16,205.87,2630.87,71.63,8875.88,383.04,9944.59,1125.67,8935.0,0.5565
414,Nov 29 2002,2864269.62,319.05,320.72,205.04,2640.84,71.86,9215.56,390.43,10069.87,1116.1,8977.5,0.5606
415,Dec 02 2002,2840929.44,316.45,318.3,203.47,2619.32,71.58,9174.47,389.27,10205.16,1120.49,8977.5,0.5596
416,Dec 03 2002,2870905.56,319.7,320.57,204.01,2646.19,70.67,9205.11,397.74,10227.01,1088.8,8980.0,0.5591
