Date;IDR;USD;Euro;GBP;RMB
Jul 04 2001;3041272,34;267,60;316,39;190,30;2214,90
Jul 05 2001;3024366,88;266,30;318,20;190,30;2204,08
Jul 06 2001;3003581,34;265,10;313,91;188,51;2194,18
Jul 09 2001;3014778,29;266,10;313,35;188,78;2202,43
Jul 10 2001;3036091,85;267,45;312,48;189,51;2213,68
Jul 11 2001;3034014,79;267,55;310,63;189,17;2214,48
Jul 12 2001;3025165,78;266,30;312,38;189,40;2204,14
Jul 13 2001;3017743,84;266,35;312,73;190,15;2204,50
Jul 16 2001;3041955,00;268,25;313,74;191,62;2220,22
Jul 17 2001;3033244,34;267,60;314,27;191,09;2214,90
Jul 18 2001;3027899,05;268,55;308,22;189,75;2222,79
Jul 19 2001;3040602,50;270,30;310,80;190,77;2237,22
Jul 20 2001;3004457,46;269,70;308,97;188,83;2232,25
Jul 23 2001;2760892,00;268,70;309,56;189,31;2224,03
Jul 24 2001;2660625,00;268,75;307,35;189,25;2224,52
Jul 25 2001;2697419,02;268,40;305,28;188,01;2221,55
Jul 26 2001;2688375,00;267,50;305,09;187,41;2214,12
Jul 27 2001;2651518,40;266,15;304,73;186,96;2202,92
Jul 30 2001;2583108,11;266,30;304,27;186,93;2204,08
Jul 31 2001;2526049,07;265,90;303,89;186,58;2200,85
Aug 01 2001;2573242,34;267,35;304,15;186,70;2212,83
Aug 02 2001;2569875,00;267,00;302,76;186,46;2209,91
Aug 03 2001;2548591,36;267,85;302,42;187,40;2216,94
Aug 06 2001;2509007,54;267,20;303,50;188,32;2211,61
Aug 07 2001;2492639,29;266,45;303,89;187,93;2205,46
Aug 08 2001;2485511,09;266,40;303,97;188,41;2205,07
Aug 09 2001;2484000,00;270,00;303,81;189,96;2234,87
Aug 10 2001;2512536,22;275,80;308,02;193,32;2282,74
Aug 13 2001;2356378,75;275,60;306,73;193,83;2281,17
Aug 14 2001;2329132,50;274,50;305,88;193,20;2272,12
Aug 15 2001;2416194,96;275,35;302,22;191,47;2279,10
Aug 16 2001;2414124,15;275,90;302,26;191,19;2283,62
Aug 20 2001;2358440,42;276,65;303,18;191,53;2289,78
Aug 21 2001;2360291,08;276,30;302,76;190,80;2286,88
Aug 22 2001;2376446,49;275,85;299,51;189,49;2283,18
Aug 23 2001;2398064,97;274,85;301,01;189,97;2274,88
Aug 24 2001;2371994,30;272,80;298,79;188,61;2258,05
Aug 27 2001;2382906,29;272,80;299,94;189,06;2257,96
Aug 28 2001;2447579,74;271,05;298,05;187,15;2243,42
Aug 29 2001;2496576,16;272,85;299,74;187,93;2258,35
Aug 30 2001;2428914,26;272,30;299,49;187,88;2253,74
Aug 31 2001;2419462,50;273,00;300,53;188,22;2259,59
Sep 03 2001;2456731,81;273,35;301,58;188,26;2262,52
Sep 04 2001;2447975,24;272,30;305,68;188,30;2253,77
Sep 05 2001;2456619,73;271,30;305,35;186,76;2245,55
Sep 06 2001;2448448,24;272,05;305,30;187,32;2251,70
Sep 07 2001;2503438,66;273,60;302,86;187,16;2264,50
Sep 10 2001;2463862,50;271,50;301,87;186,18;2247,12
Sep 11 2001;2608830,00;287,00;316,29;195,34;2375,47
Sep 12 2001;2522160,00;279,00;308,05;190,67;2309,25
Sep 13 2001;2550975,63;280,25;308,54;190,79;2319,57
Sep 14 2001;2603182,50;285,75;310,40;194,51;2365,04
Sep 17 2001;2731623,75;293,25;318,92;200,05;2427,14
Sep 18 2001;2771004,06;289,40;313,95;197,92;2395,30
Sep 19 2001;2767199,09;288,10;309,95;196,24;2384,49
Sep 20 2001;2724882,50;288,50;311,19;196,83;2387,80
Sep 21 2001;2753887,50;292,50;319,32;200,70;2420,93
Sep 24 2001;2724930,54;288,20;314,94;196,78;2385,43
Sep 25 2001;2741040,00;288,00;311,86;195,96;2383,83
Sep 26 2001;2808120,28;291,45;316,38;197,61;2412,30
Sep 27 2001;2803088,61;289,80;314,86;196,38;2398,64
Sep 28 2001;2845266,83;293,10;321,84;199,43;2425,93
Oct 01 2001;2920528,53;290,60;317,35;196,57;2405,24
Oct 02 2001;2931081,52;291,65;318,36;198,91;2413,93
Oct 03 2001;2873439,05;290,10;315,19;196,48;2401,10
Oct 04 2001;2823652,33;290,35;317,91;196,59;2403,17
Oct 05 2001;2872687,52;291,20;316,90;196,68;2410,20
Oct 08 2001;2965924,14;291,85;317,57;197,99;2415,55
Oct 09 2001;2900000,00;290,00;315,84;197,74;2400,30
Oct 10 2001;2867191,77;287,15;315,06;197,98;2376,68
Oct 11 2001;2800882,92;281,85;312,51;195,27;2332,76
Oct 12 2001;2809544,05;281,80;311,07;194,28;2332,32
Oct 16 2001;2810998,54;281,10;309,27;194,18;2326,58
Oct 17 2001;2819518,53;281,60;310,58;194,05;2330,77
Oct 18 2001;2819835,00;281,00;311,22;194,52;2325,84
Oct 19 2001;2816622,51;279,15;311,06;194,10;2310,47
Oct 22 2001;2790037,76;275,90;309,37;193,25;2283,62
Oct 23 2001;2807426,51;276,05;310,76;194,29;2284,81
Oct 24 2001;2818365,00;275,50;308,96;193,66;2280,23
Oct 25 2001;2840325,00;276,70;308,75;193,57;2290,22
Oct 26 2001;2844585,00;277,25;310,71;193,49;2294,80
Oct 29 2001;2861220,50;278,60;308,08;191,91;2305,97
Oct 30 2001;2916158,98;280,40;308,54;192,54;2320,81
Oct 31 2001;2919906,25;278,75;309,48;191,67;2307,16
Nov 01 2001;2953313,46;280,60;309,54;191,86;2322,50
Nov 02 2001;2987931,46;279,90;309,56;191,29;2316,70
Nov 05 2001;3039881,25;278,25;310,27;191,00;2303,02
Nov 06 2001;3022422,72;278,95;311,05;191,26;2308,78
Nov 07 2001;2981689,17;280,30;311,51;191,34;2319,93
Nov 08 2001;2931075,99;279,95;313,74;192,37;2317,03
Nov 09 2001;2885130,48;277,15;310,18;190,11;2293,86
Nov 12 2001;2970940,00;280,00;313,02;192,20;2317,42
Nov 13 2001;2952328,75;276,50;313,53;191,61;2288,45
Nov 14 2001;2961971,25;278,25;314,87;192,88;2302,99
Nov 15 2001;2926655,73;275,45;312,62;192,38;2279,90
Nov 16 2001;2919307,50;274,50;310,06;192,08;2272,06
Nov 19 2001;2892634,45;273,60;311,16;193,44;2264,59
Nov 20 2001;2875527,74;272,95;309,15;192,58;2259,18
Nov 21 2001;2848029,96;272,80;311,34;193,02;2257,94
Nov 22 2001;2877512,50;272,75;310,22;193,02;2257,52
Nov 23 2001;2866182,96;273,10;311,54;193,94;2260,42
Nov 26 2001;2821408,48;272,60;310,05;193,03;2256,31
Nov 27 2001;2850516,96;273,30;309,97;193,30;2262,10
Nov 28 2001;2853758,98;274,40;309,74;192,74;2271,26
Nov 29 2001;2861215,57;274,80;309,95;193,19;2274,63
Nov 30 2001;2883107,50;275,50;307,68;193,19;2280,37
Dec 03 2001;2889237,72;276,35;310,30;194,47;2287,35
Dec 04 2001;2896000,47;276,60;310,26;194,50;2289,44
Dec 05 2001;2879250,00;275,00;309,61;194,00;2276,23
Dec 06 2001;2855317,97;274,55;308,07;192,61;2272,53
Dec 07 2001;2841044,98;274,10;307,70;191,48;2268,78
Dec 10 2001;2791935,00;272,65;306,83;190,08;2256,72
Dec 11 2001;2766912,50;272,20;306,29;189,65;2252,94
Dec 12 2001;2741837,50;273,50;305,52;189,23;2263,70
Dec 13 2001;2773677,02;274,35;305,65;189,66;2270,71
Dec 19 2001;2812970,76;278,65;310,16;192,21;2306,30
Dec 20 2001;2793440,27;276,10;307,67;190,78;2285,17
Dec 21 2001;2819400,00;277,50;312,85;192,86;2296,78
Dec 26 2001;2827031,25;277,50;315,74;191,67;2296,76
Dec 27 2001;2891550,74;277,70;313,15;191,07;2298,44
Dec 28 2001;2896337,50;276,50;313,56;190,90;2288,53
Jan 02 2002;2899013,72;278,35;307,81;192,46;2303,79
Jan 03 2002;2892547,97;278,80;309,64;193,38;2307,51
Jan 04 2002;2892766,25;277,75;310,44;192,69;2298,88
Jan 07 2002;2890473,48;278,60;312,19;193,73;2305,89
Jan 08 2002;2904403,47;278,60;312,65;193,18;2305,86
Jan 09 2002;2929060,47;281,10;316,23;195,23;2326,58
Jan 10 2002;2991843,97;286,85;321,11;198,51;2374,14
Jan 11 2002;2980658,25;285,75;320,81;198,02;2365,10
Jan 14 2002;2979470,23;286,35;320,12;197,58;2370,03
Jan 15 2002;2952126,99;284,20;318,86;196,76;2352,27
Jan 16 2002;2955711,78;284,60;322,09;197,87;2355,55
Jan 17 2002;2962717,50;285,00;323,64;198,37;2358,89
Jan 18 2002;2944005,09;283,20;320,51;197,24;2343,96
Jan 21 2002;2931683,47;282,30;319,60;196,55;2336,54
Jan 22 2002;2932048,74;282,05;319,60;197,49;2334,44
Jan 23 2002;2919800,00;280,75;317,52;196,93;2323,63
Jan 24 2002;2921548,29;279,20;317,89;196,27;2310,85
Jan 25 2002;2911365,00;279,00;322,69;197,87;2309,14
Jan 28 2002;2898451,98;279,10;324,01;198,11;2310,03
Jan 29 2002;2860979,49;277,90;322,50;197,00;2300,07
Jan 30 2002;2906487,50;281,50;326,57;199,17;2329,83
Jan 31 2002;2911922,49;282,30;327,91;199,75;2336,45
Feb 01 2002;2931266,49;283,90;329,69;200,81;2349,73
Feb 04 2002;2964529,99;287,40;331,76;202,92;2378,69
Feb 05 2002;3008690,22;291,95;336,15;205,85;2416,32
Feb 06 2002;3092337,50;299,50;344,73;211,84;2478,87
Feb 07 2002;3075865,00;299,50;344,45;212,15;2478,84
Feb 08 2002;3119073,00;304,30;348,85;214,76;2518,60
Feb 11 2002;3040027,50;297,75;339,24;209,48;2464,42
Feb 13 2002;3029761,51;297,40;340,86;207,73;2461,52
Feb 14 2002;3058770,00;299,00;343,60;209,33;2474,76
Feb 15 2002;3072561,45;299,85;343,35;209,32;2481,80
Feb 18 2002;3043375,75;297,35;341,66;208,11;2461,11
Feb 19 2002;3019852,50;296,50;339,24;207,50;2454,13
Feb 20 2002;2967471,11;291,30;334,14;204,02;2411,03
Feb 21 2002;2981389,75;292,15;335,50;205,05;2418,01
Feb 25 2002;2971320,63;291,95;335,04;204,46;2416,32
Feb 26 2002;2993484,50;294,20;338,63;206,33;2435,00
Feb 27 2002;3028274,51;297,40;344,17;209,94;2461,46
Feb 28 2002;3013026,01;296,85;343,18;209,88;2456,88
Mar 01 2002;2983539,01;295,40;341,23;208,28;2444,91
Mar 04 2002;2997196,22;297,40;342,07;209,19;2461,49
Mar 05 2002;2973531,05;297,80;342,57;209,59;2464,74
Mar 06 2002;2913828,01;292,70;334,51;205,81;2422,56
Mar 07 2002;2893267,50;291,00;330,42;204,20;2408,64
Mar 08 2002;2895836,27;289,15;330,00;203,28;2393,32
Mar 11 2002;2895983,51;291,20;332,31;204,81;2410,23
Mar 12 2002;2927190,54;293,60;336,20;208,09;2430,04
Mar 13 2002;2924170,28;293,15;334,72;207,47;2426,43
Mar 14 2002;2904719,51;291,20;329,97;204,93;2410,38
Mar 18 2002;2911590,53;292,05;331,38;204,99;2417,38
Mar 19 2002;2920740,04;293,10;331,97;205,77;2426,13
Mar 20 2002;2886978,75;291,85;329,96;204,74;2415,76
Mar 21 2002;2889442,50;292,75;331,88;205,24;2423,15
Mar 22 2002;2891006,25;294,25;334,68;206,25;2435,51
Mar 25 2002;2889178,03;297,70;339,53;208,80;2464,03
Mar 26 2002;2835156,10;296,10;337,74;207,51;2450,85
Mar 27 2002;2888340,00;299,00;342,58;210,22;2474,88
Mar 28 2002;2961254,04;301,40;345,48;211,66;2494,81
Apr 01 2002;2938649,05;301,40;342,66;209,54;2494,81
Apr 02 2002;2970080,00;304,00;344,91;210,97;2516,27
Apr 03 2002;2977509,38;303,75;344,90;211,38;2514,23
Apr 04 2002;2912913,03;301,70;341,87;209,86;2497,20
Apr 05 2002;2874550,00;301,00;342,36;209,72;2491,38
Apr 08 2002;2868395,68;300,45;343,37;209,68;2486,82
Apr 09 2002;2886935,03;298,70;340,86;208,58;2472,31
Apr 10 2002;2854840,00;298,00;338,98;207,51;2466,58
Apr 11 2002;2877413,13;301,30;340,99;209,43;2493,89
Apr 12 2002;2866839,35;300,35;341,38;209,04;2486,06
Apr 15 2002;2819438,12;300,10;340,67;208,69;2483,96
Apr 16 2002;2813737,50;297,75;337,24;206,89;2464,54
Apr 17 2002;2837014,12;300,85;338,91;208,55;2490,19
Apr 18 2002;2856907,50;304,25;341,59;210,20;2518,34
Apr 19 2002;2822280,87;301,80;339,48;208,55;2498,15
Apr 22 2002;2840050,09;303,70;341,70;209,50;2513,79
Apr 23 2002;2854460,54;302,70;340,30;208,95;2505,54
Apr 24 2002;2836664,54;304,20;341,03;209,97;2517,98
Apr 25 2002;2878932,50;307,25;341,92;211,19;2543,23
Apr 26 2002;2852911,64;306,60;341,16;210,80;2537,82
Apr 29 2002;2887952,04;309,70;343,54;212,53;2563,39
Apr 30 2002;2875505,54;308,20;342,03;211,49;2551,06
May 01 2002;2876133,26;308,35;340,27;210,90;2552,30
May 02 2002;2872982,63;307,60;340,68;210,20;2546,10
May 03 2002;2890289,05;310,45;340,07;211,46;2569,69
May 06 2002;2883769,60;310,45;338,92;211,58;2569,69
May 07 2002;2898480,00;312,00;341,92;213,06;2582,52
May 08 2002;2884545,00;310,50;341,77;212,85;2570,10
May 10 2002;2889026,84;311,15;340,87;212,99;2575,42
May 13 2002;2882827,75;310,75;341,15;212,89;2572,05
May 14 2002;2858867,09;308,40;342,13;213,03;2552,63
May 15 2002;2848690,20;308,30;339,95;211,81;2551,77
May 16 2002;2837413,66;310,10;341,14;213,08;2566,63
May 17 2002;2823352,67;310,60;337,24;212,62;2570,77
May 20 2002;2815960,00;311,50;338,11;213,53;2578,22
May 21 2002;2847831,56;315,20;343,28;216,50;2608,88
May 22 2002;2874510,17;317,10;342,14;217,37;2624,64
May 23 2002;2836905,88;317,15;344,24;218,35;2625,05
May 24 2002;2874909,19;320,95;347,80;220,24;2656,53
May 27 2002;2850043,51;320,05;347,99;219,66;2649,02
May 28 2002;2839373,07;320,20;344,67;218,96;2650,17
May 29 2002;2894390,77;327,05;350,84;224,01;2706,86
May 30 2002;2882818,00;326,00;347,66;222,57;2698,17
May 31 2002;2840602,23;326,60;349,57;223,22;2703,10
Jun 03 2002;2790795,75;326,60;348,19;223,45;2703,17
Jun 04 2002;2825088,73;326,60;346,12;223,20;2703,20
Jun 05 2002;2873850,00;322,00;343,39;221,25;2665,16
Jun 06 2002;2931483,18;324,10;342,96;222,18;2682,57
Jun 07 2002;2903327,13;326,40;345,32;223,46;2701,61
Jun 10 2002;2815425,00;322,50;341,52;220,76;2669,33
Jun 11 2002;2779918,29;316,80;336,09;216,19;2622,09
Jun 12 2002;2793016,25;319,75;337,82;217,38;2646,54
Jun 13 2002;2789062,50;318,75;337,02;216,40;2638,26
Jun 14 2002;2789384,73;322,10;339,62;218,05;2665,99
Jun 17 2002;2761044,70;317,80;336,83;215,04;2630,52
Jun 18 2002;2755317,98;318,35;335,71;214,15;2635,14
Jun 19 2002;2765605,41;320,65;335,58;215,22;2654,15
Jun 20 2002;2771402,87;322,35;334,25;214,99;2668,15
Jun 21 2002;2784900,58;322,70;332,99;215,23;2671,02
Jun 24 2002;2802143,16;326,40;333,84;216,94;2701,61
Jun 25 2002;2785117,33;321,70;331,58;214,47;2662,74
Jun 26 2002;2791052,30;321,55;324,70;210,70;2661,53
Jun 27 2002;2754430,31;318,80;324,05;209,39;2638,74
Jun 28 2002;2775090,50;318,50;322,50;208,96;2636,26
Jul 01 2002;2718389,72;312,10;316,11;204,11;2583,25
Jul 02 2002;2768731,82;314,45;318,91;205,36;2602,67
Jul 03 2002;2786768,94;310,85;316,97;203,66;2572,84
Jul 04 2002;2750361,70;310,60;317,17;203,78;2570,74
Jul 05 2002;2758116,27;311,30;319,81;204,63;2576,50
Jul 08 2002;2774129,57;311,70;315,81;203,09;2579,85
Jul 09 2002;2795956,26;313,80;315,95;202,81;2597,20
Jul 10 2002;2804079,26;314,80;318,78;203,58;2605,47
Jul 11 2002;2869759,36;314,15;317,55;202,75;2600,16
Jul 12 2002;2874052,06;316,70;320,22;204,28;2621,23
Jul 15 2002;2886152,50;319,00;317,03;203,79;2640,30
Jul 16 2002;2876980,00;318,25;314,88;202,51;2634,09
Jul 17 2002;2834283,87;316,15;313,80;201,79;2616,74
Jul 18 2002;2817554,63;317,65;315,13;202,35;2629,12
Jul 19 2002;2833446,64;322,90;318,25;204,69;2672,61
Jul 22 2002;2847169,89;322,90;320,75;205,08;2672,64
Jul 23 2002;2878898,06;319,70;322,28;204,52;2646,16
Jul 24 2002;2820703,13;311,25;313,41;197,88;2576,18
Jul 25 2002;2786596,81;309,45;309,02;196,21;2561,29
Jul 26 2002;2790292,05;304,95;308,40;194,69;2524,01
Jul 29 2002;2802750,00;303,00;309,91;194,49;2507,84
Jul 30 2002;2783720,11;305,40;309,45;194,33;2527,67
Jul 31 2002;2761499,04;304,65;310,74;195,02;2521,50
Aug 01 2002;2767098,75;302,25;307,70;194,34;2501,60
Aug 02 2002;2768326,98;305,05;309,66;194,36;2524,84
Aug 05 2002;2812581,25;309,50;313,77;197,57;2561,64
Aug 06 2002;2777738,75;305,75;317,07;198,75;2530,63
Aug 07 2002;2828531,56;312,20;321,66;203,53;2584,05
Aug 08 2002;2806227,62;312,15;322,24;203,89;2583,57
Aug 09 2002;2813420,06;312,95;321,83;205,27;2590,16
Aug 12 2002;2802794,57;316,70;323,86;206,89;2621,26
Aug 13 2002;2786542,27;313,80;320,96;204,82;2597,23
Aug 14 2002;2769827,89;315,65;319,84;204,39;2612,51
Aug 15 2002;2769296,51;312,65;319,19;203,82;2587,74
Aug 16 2002;2769672,57;314,20;319,34;204,38;2600,57
Aug 19 2002;2743608,45;310,10;317,63;202,89;2566,60
Aug 20 2002;2724260,00;308,00;315,70;201,88;2549,25
Aug 21 2002;2720629,52;306,55;312,55;200,22;2537,19
Aug 22 2002;2701262,14;305,40;314,07;200,42;2527,67
Aug 23 2002;2719130,19;305,95;314,54;201,16;2532,26
Aug 26 2002;2732133,06;305,95;314,54;200,79;2532,23
Aug 27 2002;2759568,75;310,50;316,87;202,87;2569,92
Aug 28 2002;2764433,30;311,10;317,03;202,44;2574,91
Aug 29 2002;2766765,20;312,10;317,14;201,46;2583,16
Aug 30 2002;2769842,27;312,80;318,96;202,21;2588,98
Sep 02 2002;2761512,00;312,00;316,94;201,26;2582,39
Sep 03 2002;2772123,75;313,50;314,54;200,47;2594,84
Sep 04 2002;2776310,00;313,00;314,95;200,06;2590,73
Sep 05 2002;2814443,92;317,55;320,18;202,71;2628,42
Sep 06 2002;2831747,50;319,25;324,11;204,64;2642,43
Sep 09 2002;2846062,50;322,50;328,55;206,93;2669,33
Sep 10 2002;2830734,80;319,10;327,65;205,47;2641,19
Sep 11 2002;2805741,50;315,50;324,66;203,84;2611,39
Sep 12 2002;2843981,27;318,85;326,59;205,10;2639,06
Sep 13 2002;2861228,25;318,80;325,77;204,23;2638,64
Sep 16 2002;2853916,17;315,35;324,43;204,16;2610,09
Sep 17 2002;2862053,12;315,90;325,94;205,82;2614,67
Sep 18 2002;2868299,56;318,70;326,04;205,69;2637,88
Sep 19 2002;2902666,88;322,25;327,89;207,35;2667,23
Sep 20 2002;2911172,99;322,30;327,71;207,39;2667,64
Sep 23 2002;2926687,50;322,50;327,81;206,77;2669,36
Sep 24 2002;2948934,48;326,30;332,69;209,56;2700,78
Sep 25 2002;2926349,12;325,15;332,06;208,28;2691,23
Sep 26 2002;2879594,68;319,60;327,29;205,05;2645,36
Sep 27 2002;2886049,11;320,05;328,05;206,16;2649,12
Sep 30 2002;2911357,36;323,70;327,53;205,84;2679,36
Oct 01 2002;2895750,00;321,75;326,78;205,00;2663,22
Oct 02 2002;2902054,96;322,20;327,24;205,76;2666,95
Oct 03 2002;2903569,13;322,10;326,11;205,20;2666,12
Oct 07 2002;2900576,25;321,75;327,48;205,32;2663,22
Oct 08 2002;2872595,00;319,00;325,98;204,94;2640,39
Oct 09 2002;2873030,96;319,35;323,65;204,95;2643,29
Oct 10 2002;2873739,06;318,95;323,74;204,17;2639,95
Oct 11 2002;2853866,63;316,85;321,41;203,02;2622,53
Oct 14 2002;2969373,75;317,75;321,94;204,02;2629,95
Oct 15 2002;2937497,55;316,20;321,80;203,36;2617,09
Oct 16 2002;2887373,90;314,05;319,71;202,19;2599,30
Oct 17 2002;2874437,50;310,75;319,54;200,25;2572,02
Oct 18 2002;2881678,50;312,75;321,86;202,07;2588,54
Oct 21 2002;2873730,45;312,60;321,04;202,42;2587,33
Oct 22 2002;2875458,20;312,55;319,87;202,06;2586,97
Oct 23 2002;2876000,15;312,10;319,71;201,52;2583,22
Oct 24 2002;2872776,25;311,75;320,07;201,51;2580,35
Oct 25 2002;2892120,00;313,00;320,30;201,29;2590,76
Oct 28 2002;2900486,35;314,45;319,86;202,32;2602,80
Oct 29 2002;2922536,35;317,15;321,85;203,41;2625,11
Oct 30 2002;2920805,05;316,55;321,80;203,26;2620,11
Oct 31 2002;2924986,10;316,90;320,00;202,56;2622,98
Nov 01 2002;2950614,90;319,85;320,97;204,46;2647,43
Nov 04 2002;2925110,03;317,55;319,11;204,36;2628,45
Nov 05 2002;2931792,50;318,50;318,34;203,85;2636,22
Nov 06 2002;2922648,50;317,30;318,16;203,50;2626,32
Nov 07 2002;2938696,25;319,25;316,75;202,10;2642,46
Nov 08 2002;2957387,65;321,70;317,63;202,44;2662,77
Nov 11 2002;2933442,45;320,70;317,27;201,92;2654,43
Nov 12 2002;2919881,25;321,75;318,53;202,64;2663,16
Nov 13 2002;2931228,00;324,00;321,24;204,20;2681,88
Nov 14 2002;2874567,18;318,60;317,24;201,57;2637,11
Nov 15 2002;2880514,38;319,10;317,04;202,10;2641,29
Nov 18 2002;2867156,25;318,75;316,00;201,58;2638,39
Nov 19 2002;2866749,46;319,70;315,88;201,15;2646,22
Nov 20 2002;2859286,06;318,85;317,64;202,35;2639,12
Nov 21 2002;2865202,12;317,65;317,46;201,20;2629,19
Nov 22 2002;2854534,06;317,70;317,99;200,90;2629,70
Nov 25 2002;2849113,31;317,45;319,91;202,69;2627,63
Nov 26 2002;2855912,50;317,50;319,80;203,40;2627,95
Nov 27 2002;2852702,44;317,85;321,16;205,87;2630,87
Nov 28 2002;2852840,68;317,60;319,20;204,52;2628,84
Nov 29 2002;2864269,62;319,05;320,72;205,04;2640,84
Dec 02 2002;2840929,44;316,45;318,30;203,47;2619,32
Dec 03 2002;2870905,56;319,70;320,57;204,01;2646,19
Dec 04 2002;2895677,68;322,10;322,10;204,95;2666,08
Dec 11 2002;2880961,25;324,25;321,45;205,76;2683,88
Dec 12 2002;2894351,13;326,40;321,35;206,92;2701,68
Dec 13 2002;2948274,57;332,20;325,08;209,00;2749,62
Dec 16 2002;2935395,00;333,00;326,53;209,66;2756,31
Dec 17 2002;3010320,00;339,00;329,29;212,09;2806,07
Dec 18 2002;3004820,00;338,00;329,05;211,14;2797,73
Dec 19 2002;3068775,00;345,00;336,45;215,41;2855,63
Dec 20 2002;3036139,50;341,60;332,65;213,02;2827,59
Dec 23 2002;3054275,57;343,95;334,97;215,98;2847,05
Dec 27 2002;3114881,01;349,30;335,67;218,10;2891,22
Dec 30 2002;3107439,56;347,20;332,15;216,44;2873,91
Dec 31 2002;3107439,56;347,20;330,86;215,67;2873,77
Jan 01 2003;3107439,56;347,20;330,86;215,67;2873,77
Jan 02 2003;3066694,26;343,80;331,47;215,17;2845,63
Jan 03 2003;3075523,75;344,50;330,71;214,94;2851,36
Jan 06 2003;3142710,38;351,75;335,61;218,34;2911,36
Jan 07 2003;3114825,00;349,00;334,61;217,21;2888,57
Jan 08 2003;3123267,50;349,75;336,62;218,66;2894,74
Jan 09 2003;3147812,13;352,40;336,29;219,39;2916,67
Jan 10 2003;3147877,50;353,00;335,17;219,53;2921,64
Jan 13 2003;3130642,27;352,55;334,08;219,60;2917,98
Jan 14 2003;3132878,45;353,10;333,43;219,36;2922,54
Jan 15 2003;3111615,00;351,00;331,48;218,70;2905,23
Jan 16 2003;3121376,27;352,30;333,11;219,31;2915,99
Jan 17 2003;3166590,00;357,00;334,99;220,69;2954,89
Jan 20 2003;3158167,45;355,85;333,47;221,29;2945,44
Jan 21 2003;3141742,27;353,80;331,30;219,83;2928,40
Jan 22 2003;3174517,50;358,50;334,89;222,19;2967,30
Jan 23 2003;3240906,12;364,70;339,00;224,73;3018,62
Jan 24 2003;3254655,00;366,00;338,45;224,43;3029,31
Jan 27 2003;3276886,25;368,50;340,35;225,68;3050,00
Jan 28 2003;3262181,14;368,40;339,95;224,67;3049,14
Jan 29 2003;3273614,14;369,90;340,42;224,56;3061,55
Jan 30 2003;3260610,70;367,60;341,83;223,18;3042,48
Jan 31 2003;3259725,00;367,50;342,34;223,58;3041,76
Feb 03 2003;3279682,00;369,50;344,20;225,41;3058,31
Feb 04 2003;3339996,77;376,55;346,48;228,65;3116,66
Feb 05 2003;3388079,40;382,10;352,78;232,22;3162,60
Feb 06 2003;3332968,47;375,80;346,90;229,22;3110,46
Feb 07 2003;3310167,63;373,25;344,93;228,71;3089,35
Feb 10 2003;3284482,50;370,50;343,98;227,43;3066,74
Feb 11 2003;3263260,00;364,00;339,81;225,06;3013,01
Feb 12 2003;3194227,75;356,30;331,90;220,44;2949,34
Feb 13 2003;3155794,25;352,80;325,79;217,58;2920,23
Feb 14 2003;3159910,00;354,25;328,19;219,66;2932,20
Feb 17 2003;3090035,00;347,00;323,21;216,84;2872,26
Feb 18 2003;3054746,45;344,10;321,95;216,15;2848,18
Feb 19 2003;3072480,00;346,00;322,13;216,94;2864,05
Feb 20 2003;3109458,02;351,55;324,91;220,55;2909,95
Feb 21 2003;3140928,91;352,30;325,87;221,26;2916,16
Feb 24 2003;3159503,57;355,20;329,84;224,03;2940,20
Feb 25 2003;3178168,70;357,60;332,59;227,50;2960,10
Feb 26 2003;3127510,38;351,90;326,07;222,33;2912,96
Feb 27 2003;3125246,88;351,25;326,84;222,49;2907,44
