Date;Hang Seng
Jan 11 2005;13509,25
Jan 12 2005;13565,31
Jan 13 2005;13573,28
Jan 14 2005;13494,78
Jan 17 2005;13621,65
Jan 18 2005;13604,22
Jan 19 2005;13678,63
Jan 20 2005;13543,59
Jan 21 2005;13481,02
Jan 24 2005;13386,99
Jan 25 2005;13584,06
Jan 26 2005;13623,68
Jan 27 2005;13628,91
Jan 28 2005;13650,06
Jan 31 2005;13721,69
Feb 01 2005;13578,26
Feb 02 2005;13555,80
Feb 03 2005;13515,33
Feb 04 2005;13585,17
Feb 07 2005;13795,00
Feb 08 2005;13845,63
Feb 14 2005;14017,23
Feb 15 2005;13995,83
Feb 16 2005;14015,49
Feb 17 2005;13967,82
Feb 18 2005;14087,87
Feb 21 2005;14111,65
Feb 22 2005;14090,52
Feb 23 2005;13957,94
Feb 24 2005;14060,91
Feb 25 2005;14157,09
Feb 28 2005;14195,35
Mar 01 2005;14061,15
Mar 02 2005;13850,78
Mar 03 2005;13892,37
Mar 04 2005;13730,78
Mar 07 2005;13771,95
Mar 08 2005;13881,71
Mar 09 2005;13941,47
Mar 10 2005;13856,02
Mar 11 2005;13890,93
Mar 14 2005;13906,85
Mar 15 2005;13816,75
Mar 16 2005;13832,52
Mar 17 2005;13817,99
Mar 18 2005;13828,37
Mar 21 2005;13834,35
Mar 22 2005;13776,47
Mar 23 2005;13603,61
Mar 24 2005;13597,10
Mar 29 2005;13411,88
Mar 30 2005;13425,75
Mar 31 2005;13516,88
Apr 01 2005;13491,35
Apr 04 2005;13513,41
Apr 06 2005;13562,26
Apr 07 2005;13602,35
Apr 08 2005;13666,72
Apr 11 2005;13659,93
Apr 12 2005;13658,05
Apr 13 2005;13799,62
Apr 14 2005;13772,40
Apr 15 2005;13638,75
Apr 18 2005;13355,23
Apr 19 2005;13444,09
Apr 20 2005;13501,63
Apr 21 2005;13597,31
Apr 22 2005;13693,55
Apr 25 2005;13750,23
Apr 26 2005;13859,58
Apr 27 2005;13839,64
Apr 28 2005;13909,42
Apr 29 2005;13908,97
May 03 2005;13893,98
May 04 2005;13945,05
May 05 2005;14061,70
May 06 2005;14033,96
May 09 2005;14085,09
May 10 2005;14018,38
May 11 2005;13939,80
May 12 2005;13968,28
May 13 2005;13866,81
May 17 2005;13667,03
May 18 2005;13627,01
May 19 2005;13698,93
May 20 2005;13717,42
May 23 2005;13699,13
May 24 2005;13719,32
May 25 2005;13562,06
May 26 2005;13569,99
May 27 2005;13714,78
May 30 2005;13845,10
May 31 2005;13867,07
Jun 01 2005;13873,07
Jun 02 2005;13814,58
Jun 03 2005;13818,45
Jun 06 2005;13860,55
Jun 07 2005;13837,29
Jun 08 2005;13898,55
Jun 09 2005;13898,31
Jun 10 2005;13934,76
Jun 13 2005;13952,02
Jun 14 2005;13904,81
Jun 15 2005;13914,30
Jun 16 2005;13833,53
Jun 17 2005;13912,03
Jun 20 2005;13945,77
Jun 21 2005;13979,35
Jun 22 2005;14161,02
Jun 23 2005;14190,44
Jun 24 2005;14230,29
Jun 27 2005;14176,04
Jun 28 2005;14287,44
Jun 29 2005;14277,28
Jun 30 2005;14201,06
Jul 04 2005;14177,87
Jul 05 2005;14124,80
Jul 06 2005;14149,93
Jul 07 2005;14030,81
Jul 08 2005;13964,47
Jul 11 2005;14157,24
Jul 12 2005;14146,95
Jul 13 2005;14307,30
Jul 14 2005;14491,54
Jul 15 2005;14504,29
Jul 18 2005;14567,00
Jul 19 2005;14567,74
Jul 20 2005;14602,70
Jul 21 2005;14620,14
Jul 22 2005;14786,46
Jul 25 2005;14794,03
Jul 26 2005;14769,93
Jul 27 2005;14801,86
Jul 28 2005;14813,32
Jul 29 2005;14880,98
Aug 01 2005;14978,88
Aug 02 2005;15137,08
Aug 03 2005;15118,50
Aug 04 2005;15111,54
Aug 05 2005;15051,32
Aug 08 2005;15108,94
Aug 09 2005;15047,84
Aug 10 2005;15346,41
Aug 11 2005;15445,20
Aug 12 2005;15450,95
Aug 15 2005;15466,06
Aug 16 2005;15443,62
Aug 17 2005;15449,58
Aug 18 2005;15148,09
Aug 19 2005;15038,61
Aug 22 2005;15218,63
Aug 23 2005;14973,89
Aug 24 2005;14873,85
Aug 25 2005;14889,10
Aug 26 2005;14982,89
Aug 29 2005;14836,97
Aug 30 2005;14922,22
Aug 31 2005;14903,55
Sep 01 2005;15143,75
Sep 02 2005;15221,89
Sep 05 2005;15227,83
Sep 06 2005;15160,78
Sep 07 2005;15224,57
Sep 08 2005;15166,17
Sep 09 2005;15165,77
Sep 12 2005;15199,79
Sep 13 2005;15070,56
Sep 14 2005;15086,62
Sep 15 2005;15041,02
Sep 16 2005;14983,20
Sep 20 2005;15241,86
Sep 21 2005;15223,62
Sep 22 2005;15179,95
Sep 23 2005;15143,97
Sep 26 2005;15274,31
Sep 27 2005;15189,88
Sep 28 2005;15221,46
Sep 29 2005;15431,25
Sep 30 2005;15428,52
Oct 03 2005;15394,39
Oct 04 2005;15382,21
Oct 05 2005;15161,03
Oct 06 2005;14839,30
Oct 07 2005;14847,79
Oct 10 2005;14898,77
Oct 12 2005;14575,02
Oct 13 2005;14621,83
Oct 14 2005;14485,88
Oct 17 2005;14541,35
Oct 18 2005;14597,40
Oct 19 2005;14372,76
Oct 20 2005;14408,94
Oct 21 2005;14487,85
Oct 24 2005;14402,35
Oct 25 2005;14424,88
Oct 26 2005;14458,14
Oct 27 2005;14381,06
Oct 28 2005;14215,83
Oct 31 2005;14386,37
Nov 01 2005;14572,26
Nov 02 2005;14597,48
Nov 03 2005;14601,59
Nov 04 2005;14585,79
Nov 07 2005;14365,79
Nov 08 2005;14403,20
Nov 09 2005;14597,55
Nov 10 2005;14633,33
Nov 11 2005;14740,60
Nov 14 2005;14629,49
Nov 15 2005;14627,41
Nov 16 2005;14650,54
Nov 17 2005;14787,98
Nov 18 2005;14883,32
Nov 21 2005;14885,57
Nov 22 2005;14885,65
Nov 23 2005;15062,35
Nov 24 2005;15084,39
Nov 25 2005;15081,47
Nov 28 2005;15100,00
Nov 29 2005;15028,76
Nov 30 2005;14937,14
Dec 01 2005;15068,03
Dec 02 2005;15200,38
Dec 05 2005;15158,82
Dec 06 2005;14990,61
Dec 07 2005;15134,95
Dec 08 2005;14879,16
Dec 09 2005;14910,51
Dec 12 2005;14984,40
Dec 13 2005;14942,62
Dec 14 2005;14976,26
Dec 15 2005;15059,02
Dec 16 2005;15029,81
Dec 19 2005;15182,89
Dec 20 2005;15169,17
Dec 21 2005;15221,42
Dec 22 2005;15182,53
Dec 23 2005;15183,58
Dec 28 2005;15101,54
Dec 29 2005;15045,59
Dec 30 2005;14876,43
Jan 03 2006;14944,77
Jan 04 2006;15200,06
Jan 05 2006;15271,13
Jan 06 2006;15344,44
Jan 09 2006;15547,43
Jan 10 2006;15569,91
Jan 11 2006;15650,88
Jan 12 2006;15719,37
Jan 13 2006;15787,97
Jan 16 2006;15777,72
Jan 17 2006;15576,20
Jan 18 2006;15481,21
Jan 19 2006;15670,42
Jan 20 2006;15662,08
Jan 23 2006;15464,77
Jan 24 2006;15530,57
Jan 25 2006;15520,39
Jan 26 2006;15520,07
Jan 27 2006;15753,14
Feb 01 2006;15742,30
Feb 02 2006;15691,69
Feb 03 2006;15429,73
Feb 06 2006;15548,06
Feb 07 2006;15517,01
Feb 08 2006;15373,44
Feb 09 2006;15413,43
Feb 10 2006;15425,95
Feb 13 2006;15312,09
Feb 14 2006;15420,32
Feb 15 2006;15423,26
Feb 16 2006;15450,88
Feb 17 2006;15475,69
Feb 20 2006;15598,67
Feb 21 2006;15627,24
Feb 22 2006;15635,72
Feb 23 2006;15812,53
Feb 24 2006;15856,05
Feb 27 2006;15949,89
Feb 28 2006;15918,48
Mar 01 2006;15818,09
Mar 02 2006;15882,45
Mar 03 2006;15802,00
Mar 06 2006;15811,83
Mar 07 2006;15602,36
Mar 08 2006;15493,09
Mar 09 2006;15510,13
Mar 10 2006;15445,05
Mar 13 2006;15542,07
Mar 14 2006;15519,76
Mar 15 2006;15720,36
Mar 16 2006;15729,04
Mar 17 2006;15801,66
Mar 20 2006;15929,95
Mar 21 2006;15922,75
Mar 22 2006;15642,81
Mar 23 2006;15771,17
Mar 24 2006;15716,46
Mar 27 2006;15815,87
Mar 28 2006;15856,58
Mar 29 2006;15745,11
Mar 30 2006;15880,69
Mar 31 2006;15805,04
Apr 03 2006;16063,75
Apr 04 2006;16100,09
Apr 05 2006;16100,09
Apr 06 2006;16411,13
Apr 07 2006;16471,78
Apr 10 2006;16521,59
Apr 11 2006;16475,81
Apr 12 2006;16310,76
Apr 13 2006;16429,45
Apr 18 2006;16637,53
Apr 19 2006;16830,44
Apr 20 2006;16944,34
Apr 21 2006;16912,15
Apr 24 2006;16705,67
Apr 25 2006;16577,77
Apr 26 2006;16672,66
Apr 27 2006;16742,85
Apr 28 2006;16661,30
May 02 2006;16868,04
May 03 2006;17026,98
May 04 2006;17013,93
May 08 2006;17301,79
May 09 2006;17133,99
May 10 2006;17080,59
May 11 2006;17140,78
May 12 2006;16901,85
May 15 2006;16494,84
May 16 2006;16393,11
May 17 2006;16615,55
May 18 2006;16266,52
May 19 2006;16313,36
May 22 2006;15805,52
May 23 2006;15864,56
May 24 2006;15822,64
May 25 2006;15696,89
May 26 2006;15895,10
May 29 2006;15963,77
May 30 2006;15857,89
Jun 01 2006;15645,27
Jun 02 2006;15912,71
Jun 05 2006;16016,23
Jun 06 2006;15973,11
Jun 07 2006;15816,55
Jun 08 2006;15450,11
Jun 09 2006;15628,69
Jun 12 2006;15621,44
Jun 13 2006;15234,42
Jun 14 2006;15247,92
Jun 15 2006;15435,08
Jun 16 2006;15842,65
Jun 19 2006;15768,86
Jun 20 2006;15608,97
Jun 21 2006;15659,36
Jun 22 2006;15826,70
Jun 23 2006;15808,81
Jun 26 2006;15804,81
Jun 27 2006;15774,70
Jun 28 2006;15742,66
Jun 29 2006;15865,22
Jun 30 2006;16267,62
Jul 03 2006;16326,66
Jul 04 2006;16368,98
Jul 05 2006;16267,18
Jul 06 2006;16440,99
Jul 07 2006;16459,78
Jul 10 2006;16603,81
Jul 11 2006;16490,13
Jul 12 2006;16522,21
Jul 13 2006;16305,48
Jul 14 2006;16135,71
Jul 17 2006;16064,82
Jul 18 2006;16043,94
Jul 19 2006;16097,54
Jul 20 2006;16472,62
Jul 21 2006;16464,18
Jul 24 2006;16480,59
Jul 25 2006;16583,86
Jul 26 2006;16617,24
Jul 27 2006;16916,77
Jul 28 2006;16955,04
Jul 31 2006;16971,34
Aug 01 2006;16911,37
Aug 02 2006;17032,75
Aug 03 2006;17048,42
Aug 04 2006;16887,80
Aug 07 2006;16953,55
Aug 08 2006;17048,20
Aug 09 2006;17346,58
Aug 10 2006;17222,14
Aug 11 2006;17249,95
Aug 14 2006;17290,01
Aug 15 2006;17274,07
Aug 16 2006;17451,03
Aug 17 2006;17373,05
Aug 18 2006;17330,70
Aug 21 2006;17007,88
Aug 22 2006;17149,75
Aug 23 2006;17088,39
Aug 24 2006;16883,04
Aug 25 2006;16955,45
Aug 28 2006;16922,29
Aug 29 2006;17083,28
Aug 30 2006;17284,71
Aug 31 2006;17392,27
Sep 01 2006;17423,72
Sep 04 2006;17513,88
Sep 05 2006;17438,80
Sep 06 2006;17258,51
Sep 07 2006;17096,44
Sep 08 2006;17145,76
Sep 11 2006;16948,59
Sep 12 2006;17075,40
Sep 13 2006;17210,04
Sep 14 2006;17183,45
Sep 15 2006;17237,65
Sep 18 2006;17387,21
Sep 19 2006;17346,70
Sep 20 2006;17512,96
Sep 21 2006;17619,97
Sep 22 2006;17600,65
Sep 25 2006;17546,04
Sep 26 2006;17308,08
Sep 27 2006;17521,51
Sep 28 2006;17530,57
Sep 29 2006;17543,05
Oct 02 2006;17543,05
Oct 03 2006;17606,53
Oct 04 2006;17629,21
Oct 05 2006;17907,67
Oct 06 2006;17903,39
Oct 09 2006;17675,24
Oct 10 2006;17823,70
Oct 11 2006;17862,79
Oct 12 2006;17873,09
Oct 13 2006;17988,86
Oct 16 2006;18010,20
Oct 17 2006;18014,84
Oct 18 2006;18048,09
Oct 19 2006;17986,97
Oct 20 2006;18113,55
Oct 23 2006;18089,85
Oct 24 2006;18153,41
Oct 25 2006;18157,94
Oct 26 2006;18353,74
Oct 27 2006;18297,55
Oct 30 2006;18297,55
Oct 31 2006;18324,35
Nov 01 2006;18453,65
Nov 02 2006;18714,78
Nov 03 2006;18749,69
Nov 06 2006;18936,55
Nov 07 2006;18939,31
Nov 08 2006;18811,24
Nov 09 2006;18952,86
Nov 10 2006;18891,14
Nov 13 2006;18868,54
Nov 14 2006;18878,42
Nov 15 2006;19093,00
Nov 16 2006;19154,07
Nov 17 2006;19182,71
Nov 20 2006;18954,63
Nov 21 2006;19008,30
Nov 22 2006;19250,79
Nov 23 2006;19265,32
Nov 24 2006;19260,30
Nov 27 2006;19204,01
Nov 28 2006;18639,53
Nov 29 2006;18780,93
Nov 30 2006;18960,48
Dec 01 2006;18690,82
Dec 04 2006;18702,73
Dec 05 2006;18944,19
Dec 06 2006;19026,36
Dec 07 2006;18842,99
Dec 08 2006;18739,99
Dec 11 2006;18924,66
Dec 12 2006;18907,17
Dec 13 2006;18718,19
Dec 14 2006;18919,40
Dec 15 2006;19110,65
Dec 18 2006;19192,91
Dec 19 2006;18964,55
Dec 20 2006;19240,12
Dec 21 2006;19222,84
Dec 22 2006;19320,52
Dec 27 2006;19725,73
Dec 28 2006;20001,91
Dec 29 2006;19964,72
Jan 02 2007;20310,18
Jan 03 2007;20413,39
Jan 04 2007;20025,58
Jan 05 2007;20211,28
Jan 08 2007;20029,66
Jan 09 2007;19898,08
Jan 10 2007;19568,34
Jan 11 2007;19385,37
Jan 12 2007;19613,41
Jan 15 2007;20068,56
Jan 16 2007;20027,95
Jan 17 2007;20064,57
Jan 18 2007;20277,51
Jan 19 2007;20327,72
Jan 22 2007;20772,22
Jan 23 2007;20769,70
Jan 24 2007;20821,05
Jan 25 2007;20669,83
Jan 26 2007;20281,13
Jan 29 2007;20236,68
Jan 30 2007;20460,46
Jan 31 2007;20106,42
Feb 01 2007;20430,16
Feb 02 2007;20563,68
Feb 05 2007;20455,62
Feb 06 2007;20655,20
Feb 07 2007;20679,69
Feb 08 2007;20735,05
Feb 09 2007;20677,66
Feb 12 2007;20593,41
Feb 13 2007;20132,25
Feb 14 2007;20209,91
Feb 15 2007;20538,42
Feb 16 2007;20567,91
Feb 19 2007;20567,91
Feb 21 2007;20651,42
Feb 22 2007;20809,23
Feb 23 2007;20711,65
Feb 26 2007;20507,95
Feb 27 2007;20147,87
Feb 28 2007;19651,51
Mar 01 2007;19346,60
Mar 02 2007;19442,01
Mar 05 2007;18664,88
Mar 06 2007;19058,56
Mar 07 2007;18918,64
Mar 08 2007;19175,17
Mar 09 2007;19134,88
Mar 12 2007;19442,42
Mar 13 2007;19333,14
Mar 14 2007;18836,93
Mar 15 2007;18969,44
Mar 16 2007;18953,50
Mar 19 2007;19266,74
Mar 20 2007;19356,90
Mar 21 2007;19516,41
Mar 22 2007;19690,25
Mar 23 2007;19692,64
Mar 26 2007;19765,85
Mar 27 2007;19706,79
Mar 28 2007;19553,87
Mar 29 2007;19821,78
Mar 30 2007;19800,93
Apr 02 2007;19809,70
Apr 03 2007;20002,70
Apr 04 2007;20209,71
Apr 10 2007;20347,87
Apr 11 2007;20449,43
Apr 12 2007;20380,21
Apr 13 2007;20340,97
Apr 16 2007;20757,53
Apr 17 2007;20788,61
Apr 18 2007;20777,09
Apr 19 2007;20299,71
Apr 20 2007;20566,59
Apr 23 2007;20556,57
Apr 24 2007;20572,80
Apr 25 2007;20536,78
Apr 26 2007;20667,29
Apr 27 2007;20526,50
Apr 30 2007;20318,98
May 01 2007;20318,98
May 02 2007;20388,49
May 03 2007;20681,58
May 04 2007;20841,08
May 07 2007;20896,64
May 08 2007;20706,35
May 09 2007;20844,78
May 10 2007;20746,27
May 11 2007;20468,21
May 14 2007;20979,24
May 15 2007;20868,15
May 16 2007;20937,26
May 17 2007;20994,61
May 18 2007;20904,84
May 21 2007;20927,75
May 22 2007;20843,92
May 23 2007;20798,97
May 24 2007;20798,97
May 25 2007;20520,66
May 28 2007;20529,76
May 29 2007;20469,59
May 30 2007;20293,76
May 31 2007;20634,47
Jun 01 2007;20602,87
Jun 04 2007;20729,59
Jun 05 2007;20842,15
Jun 06 2007;20818,61
Jun 07 2007;20800,16
Jun 08 2007;20509,15
Jun 11 2007;20615,49
Jun 12 2007;20636,39
Jun 13 2007;20578,75
Jun 14 2007;20867,26
Jun 15 2007;21017,05
Jun 18 2007;21582,89
Jun 19 2007;21582,89
Jun 20 2007;21684,67
Jun 21 2007;21954,67
Jun 22 2007;21999,91
Jun 25 2007;21822,35
Jun 26 2007;21803,57
Jun 27 2007;21705,56
Jun 28 2007;21938,22
Jun 29 2007;21772,73
Jul 03 2007;22151,14
Jul 04 2007;22218,55
Jul 05 2007;22252,99
Jul 06 2007;22531,74
Jul 09 2007;22817,43
Jul 10 2007;22885,84
Jul 11 2007;22607,02
Jul 12 2007;22809,02
Jul 13 2007;23099,29
Jul 16 2007;22953,94
Jul 17 2007;23057,30
Jul 18 2007;22841,92
Jul 19 2007;23016,20
Jul 20 2007;23291,90
Jul 23 2007;23365,56
Jul 24 2007;23472,88
Jul 25 2007;23362,18
Jul 26 2007;23211,69
Jul 27 2007;22570,41
Jul 30 2007;22739,90
Jul 31 2007;23184,94
Aug 01 2007;22455,36
Aug 02 2007;22443,25
Aug 03 2007;22538,44
Aug 06 2007;21936,73
Aug 07 2007;21907,99
Aug 08 2007;22536,67
Aug 09 2007;22439,36
Aug 10 2007;21792,71
Aug 13 2007;21891,10
Aug 14 2007;22007,32
Aug 15 2007;21375,72
Aug 16 2007;20672,39
Aug 17 2007;20387,13
Aug 20 2007;21595,63
Aug 21 2007;21729,35
Aug 22 2007;22346,88
Aug 23 2007;22966,97
Aug 24 2007;22921,89
Aug 27 2007;23577,73
Aug 28 2007;23363,76
Aug 29 2007;23020,60
Aug 30 2007;23484,54
Aug 31 2007;23984,14
Sep 03 2007;23904,09
Sep 04 2007;23886,07
Sep 05 2007;24069,17
Sep 06 2007;24050,40
Sep 07 2007;23982,61
Sep 10 2007;23999,70
Sep 11 2007;23952,24
Sep 12 2007;24310,14
Sep 13 2007;24537,02
Sep 14 2007;24898,11
Sep 17 2007;24599,34
Sep 18 2007;24576,85
Sep 19 2007;25554,64
Sep 20 2007;25701,13
Sep 21 2007;25843,78
Sep 24 2007;26551,94
Sep 25 2007;26430,29
Sep 26 2007;26430,29
Sep 27 2007;27065,15
Sep 28 2007;27142,47
Oct 01 2007;27142,47
Oct 02 2007;28199,75
Oct 03 2007;27479,94
Oct 04 2007;26973,98
Oct 05 2007;27831,52
Oct 08 2007;27770,29
Oct 09 2007;28228,04
Oct 10 2007;28569,33
Oct 11 2007;29133,02
Oct 12 2007;28838,37
Oct 15 2007;29540,78
Oct 16 2007;28954,55
Oct 17 2007;29298,71
Oct 18 2007;29465,05
Oct 19 2007;29465,05
Oct 22 2007;28373,63
Oct 23 2007;29376,86
Oct 24 2007;29333,53
Oct 25 2007;29854,49
Oct 26 2007;30405,22
Oct 29 2007;31586,90
Oct 30 2007;31638,22
Oct 31 2007;31352,58
Nov 01 2007;31492,88
Nov 02 2007;30468,34
Nov 05 2007;28942,32
Nov 06 2007;29438,13
Nov 07 2007;29708,93
Nov 08 2007;28760,22
Nov 09 2007;28783,41
Nov 12 2007;27665,73
Nov 13 2007;27803,35
Nov 14 2007;29166,01
Nov 15 2007;28751,21
Nov 16 2007;27614,43
Nov 19 2007;27460,17
Nov 20 2007;27771,21
Nov 21 2007;26618,19
Nov 22 2007;26004,92
Nov 23 2007;26541,09
Nov 26 2007;27626,62
Nov 27 2007;27210,21
Nov 28 2007;27371,24
Nov 29 2007;28482,54
Nov 30 2007;28643,61
Dec 03 2007;28658,42
Dec 04 2007;28879,59
Dec 05 2007;29345,45
Dec 06 2007;29558,92
Dec 07 2007;28842,47
Dec 10 2007;28501,10
Dec 11 2007;29226,84
Dec 12 2007;28521,06
Dec 13 2007;27744,45
Dec 14 2007;27563,64
Dec 17 2007;26596,58
Dec 18 2007;26732,87
Dec 19 2007;27029,26
Dec 20 2007;27017,09
Dec 21 2007;27626,92
Dec 24 2007;28128,80
Dec 27 2007;27842,93
Dec 28 2007;27370,60
Dec 31 2007;27812,65
Jan 02 2008;27560,52
Jan 03 2008;26887,28
Jan 04 2008;27519,69
Jan 07 2008;27179,49
Jan 08 2008;27112,90
Jan 09 2008;27615,85
Jan 10 2008;27230,86
Jan 11 2008;26867,01
Jan 14 2008;26468,13
Jan 15 2008;25837,78
Jan 16 2008;24450,85
Jan 17 2008;25114,98
Jan 18 2008;25201,87
Jan 21 2008;23818,86
Jan 22 2008;21757,63
Jan 23 2008;24090,17
Jan 24 2008;23539,27
Jan 25 2008;25122,37
Jan 28 2008;24053,61
Jan 29 2008;24291,80
Jan 30 2008;23653,69
Jan 31 2008;23455,74
Feb 01 2008;24123,58
Feb 04 2008;25032,08
Feb 05 2008;24808,70
Feb 06 2008;23469,46
Feb 11 2008;22616,11
Feb 12 2008;22921,67
Feb 13 2008;23169,55
Feb 14 2008;24021,68
Feb 15 2008;24148,43
Feb 18 2008;23759,25
Feb 19 2008;24123,17
Feb 20 2008;23590,58
Feb 21 2008;23623,00
Feb 22 2008;23305,04
Feb 25 2008;23269,14
Feb 26 2008;23714,75
Feb 27 2008;24483,84
Feb 28 2008;24591,69
Feb 29 2008;24331,67
Mar 03 2008;23584,97
Mar 04 2008;23119,87
Mar 05 2008;23114,34
Mar 06 2008;23342,73
Mar 07 2008;22501,33
Mar 10 2008;22705,05
Mar 11 2008;22995,35
Mar 12 2008;23422,76
Mar 13 2008;22301,64
Mar 14 2008;22237,11
Mar 17 2008;21084,61
Mar 18 2008;21384,61
Mar 19 2008;21866,94
Mar 20 2008;21108,22
Mar 24 2008;21108,22
Mar 25 2008;22464,52
Mar 26 2008;22617,01
Mar 27 2008;22664,22
Mar 28 2008;23285,95
Mar 31 2008;22849,20
Apr 01 2008;23137,46
Apr 02 2008;23872,43
Apr 03 2008;24264,63
Apr 04 2008;24264,63
Apr 07 2008;24578,76
Apr 08 2008;24311,69
Apr 09 2008;23984,57
Apr 10 2008;24187,10
Apr 11 2008;24667,79
Apr 14 2008;23811,20
Apr 15 2008;23901,33
Apr 16 2008;23878,35
Apr 17 2008;24258,96
Apr 18 2008;24197,78
Apr 21 2008;24721,67
Apr 22 2008;24939,15
Apr 23 2008;25289,24
Apr 24 2008;25680,78
Apr 25 2008;25516,78
Apr 28 2008;25666,29
Apr 29 2008;25914,15
Apr 30 2008;25755,35
May 01 2008;25755,35
May 02 2008;26241,02
May 05 2008;26183,95
May 06 2008;26262,13
May 07 2008;25610,21
May 08 2008;25449,79
May 09 2008;25063,17
May 12 2008;25063,17
May 13 2008;25552,77
May 14 2008;25533,48
May 15 2008;25513,71
May 16 2008;25618,86
May 19 2008;25742,23
May 20 2008;25169,46
May 21 2008;25460,29
May 22 2008;25043,12
May 23 2008;24714,07
May 26 2008;24127,31
May 27 2008;24282,04
May 28 2008;24249,51
May 29 2008;24383,99
May 30 2008;24533,12
Jun 02 2008;24831,36
Jun 03 2008;24375,76
Jun 04 2008;24123,25
Jun 05 2008;24255,29
Jun 06 2008;24402,18
Jun 10 2008;23375,52
Jun 11 2008;23327,60
Jun 12 2008;23023,86
Jun 13 2008;22592,30
Jun 16 2008;23029,69
Jun 17 2008;23057,99
Jun 18 2008;23325,80
Jun 19 2008;22797,61
Jun 20 2008;22745,60
Jun 23 2008;22714,96
Jun 24 2008;22456,02
Jun 25 2008;22635,16
Jun 26 2008;22455,67
Jun 27 2008;22042,35
Jun 30 2008;22102,01
Jul 02 2008;21704,45
Jul 03 2008;21242,78
Jul 04 2008;21423,82
Jul 07 2008;21913,06
Jul 08 2008;21220,81
Jul 09 2008;21805,81
Jul 10 2008;21821,78
Jul 11 2008;22184,55
Jul 14 2008;22014,46
Jul 15 2008;21174,77
Jul 16 2008;21223,50
Jul 17 2008;21734,72
Jul 18 2008;21874,19
Jul 21 2008;22532,90
Jul 22 2008;22527,48
Jul 23 2008;23134,55
Jul 24 2008;23087,72
Jul 25 2008;22740,71
Jul 28 2008;22687,21
Jul 29 2008;22258,00
Jul 30 2008;22690,60
Jul 31 2008;22731,10
Aug 01 2008;22862,60
Aug 04 2008;22514,92
Aug 05 2008;21949,75
Aug 07 2008;22104,20
Aug 08 2008;21885,21
Aug 11 2008;21859,34
Aug 12 2008;21640,89
Aug 13 2008;21293,32
Aug 14 2008;21392,71
Aug 15 2008;21160,58
Aug 18 2008;20930,67
Aug 19 2008;20484,37
Aug 20 2008;20931,26
Aug 21 2008;20392,06
Aug 22 2008;20392,06
Aug 25 2008;21104,79
Aug 26 2008;21056,66
Aug 27 2008;21464,72
Aug 28 2008;20972,29
Aug 29 2008;21261,89
Sep 01 2008;20906,31
Sep 02 2008;21042,46
Sep 03 2008;20585,06
Sep 04 2008;20389,48
Sep 05 2008;19933,28
Sep 08 2008;20794,27
Sep 09 2008;20491,11
Sep 10 2008;19999,78
Sep 11 2008;19388,72
Sep 12 2008;19352,90
Sep 16 2008;18300,61
Sep 17 2008;17637,19
Sep 18 2008;17632,46
Sep 19 2008;19327,73
Sep 22 2008;19632,20
Sep 23 2008;18872,85
Sep 24 2008;18961,99
Sep 25 2008;18934,43
Sep 26 2008;18682,09
Sep 29 2008;17880,68
Sep 30 2008;18016,21
Oct 02 2008;18211,11
Oct 03 2008;17682,40
Oct 06 2008;16803,76
Oct 07 2008;16803,76
Oct 08 2008;15431,73
Oct 09 2008;15943,24
Oct 10 2008;14796,87
Oct 13 2008;16312,16
Oct 14 2008;16832,88
Oct 15 2008;15998,30
Oct 16 2008;15230,52
Oct 17 2008;14554,21
Oct 20 2008;15323,01
Oct 21 2008;15041,17
Oct 22 2008;14266,60
Oct 23 2008;13760,49
Oct 24 2008;12618,38
Oct 27 2008;11015,84
Oct 28 2008;12596,29
Oct 29 2008;12702,07
Oct 30 2008;14329,85
Oct 31 2008;13968,67
Nov 03 2008;14344,37
Nov 04 2008;14384,34
Nov 05 2008;14840,16
Nov 06 2008;13790,04
Nov 07 2008;14243,43
Nov 10 2008;14744,63
Nov 11 2008;14040,90
Nov 12 2008;13939,09
Nov 13 2008;13221,35
Nov 14 2008;13542,66
Nov 17 2008;13529,53
Nov 18 2008;12915,89
Nov 19 2008;12815,80
Nov 20 2008;12298,56
Nov 21 2008;12659,20
Nov 24 2008;12457,94
Nov 25 2008;12878,60
Nov 26 2008;13369,45
Nov 27 2008;13552,06
Nov 28 2008;13888,24
Dec 01 2008;14108,84
Dec 02 2008;13405,85
Dec 03 2008;13588,66
Dec 04 2008;13509,78
Dec 05 2008;13846,09
Dec 08 2008;15044,87
Dec 09 2008;14753,22
Dec 10 2008;15577,74
Dec 11 2008;15613,90
Dec 12 2008;14758,39
Dec 15 2008;15046,95
Dec 16 2008;15130,21
Dec 17 2008;15460,52
Dec 18 2008;15497,81
Dec 19 2008;15127,51
Dec 22 2008;14622,39
Dec 23 2008;14220,79
Dec 24 2008;14184,14
Dec 26 2008;14184,14
Dec 29 2008;14328,48
Dec 30 2008;14235,50
Dec 31 2008;14387,48
Jan 02 2009;15042,81
Jan 05 2009;15563,31
Jan 06 2009;15509,51
Jan 07 2009;14987,46
Jan 08 2009;14415,91
Jan 09 2009;14377,44
Jan 12 2009;13971,00
Jan 13 2009;13668,05
Jan 14 2009;13704,61
Jan 15 2009;13242,96
Jan 16 2009;13255,51
Jan 19 2009;13339,99
Jan 20 2009;12959,77
Jan 21 2009;12583,63
Jan 22 2009;12657,99
