Date;Nikkei 225
Oct 16 2020;23410,63
Oct 15 2020;23507,23
Oct 14 2020;23626,73
Oct 13 2020;23601,78
Oct 12 2020;23558,69
Oct 09 2020;23619,69
Oct 08 2020;23647,07
Oct 07 2020;23422,82
Oct 06 2020;23433,73
Oct 05 2020;23312,14
Oct 02 2020;23029,9
Oct 01 2020;23185,12
Sep 30 2020;23185,12
Sep 29 2020;23539,1
Sep 28 2020;23511,62
Sep 25 2020;23204,62
Sep 24 2020;23087,82
Sep 23 2020;23346,49
Sep 18 2020;23360,3
Sep 17 2020;23319,37
Sep 16 2020;23475,53
Sep 15 2020;23454,89
Sep 14 2020;23559,3
Sep 11 2020;23406,49
Sep 10 2020;23235,47
Sep 09 2020;23032,54
Sep 08 2020;23274,13
Sep 07 2020;23089,95
Sep 04 2020;23205,43
Sep 03 2020;23465,53
Sep 02 2020;23247,15
Sep 01 2020;23138,07
Aug 31 2020;23139,76
Aug 28 2020;22882,65
Aug 27 2020;23208,86
Aug 26 2020;23290,86
Aug 25 2020;23296,77
Aug 24 2020;22985,51
Aug 21 2020;22920,3
Aug 20 2020;22880,62
Aug 19 2020;23110,61
Aug 18 2020;23051,08
Aug 17 2020;23096,75
Aug 14 2020;23289,36
Aug 13 2020;23249,61
Aug 12 2020;22843,96
Aug 11 2020;22750,24
Aug 07 2020;22329,94
Aug 06 2020;22418,15
Aug 05 2020;22514,85
Aug 04 2020;22573,66
Aug 03 2020;22195,38
Jul 31 2020;21710
Jul 30 2020;22339,23
Jul 29 2020;22397,11
Jul 28 2020;22657,38
Jul 27 2020;22715,85
Jul 22 2020;22751,61
Jul 21 2020;22884,22
Jul 20 2020;22717,48
Jul 17 2020;22696,42
Jul 16 2020;22770,36
Jul 15 2020;22945,5
Jul 14 2020;22587,01
Jul 13 2020;22784,74
Jul 10 2020;22290,81
Jul 09 2020;22529,29
Jul 08 2020;22438,65
Jul 07 2020;22614,69
Jul 06 2020;22714,44
Jul 03 2020;22306,48
Jul 02 2020;22145,96
Jul 01 2020;22121,73
Jun 30 2020;22288,14
Jun 29 2020;21995,04
Jun 26 2020;22512,08
Jun 25 2020;22259,79
Jun 24 2020;22534,32
Jun 23 2020;22549,05
Jun 22 2020;22437,27
Jun 19 2020;22478,79
Jun 18 2020;22355,46
Jun 17 2020;22455,76
Jun 16 2020;22582,21
Jun 15 2020;21530,95
Jun 12 2020;22305,48
Jun 11 2020;22472,91
Jun 10 2020;23124,95
Jun 09 2020;23091,03
Jun 08 2020;23178,1
Jun 05 2020;22863,73
Jun 04 2020;22695,74
Jun 03 2020;22613,76
Jun 02 2020;22325,61
Jun 01 2020;22062,39
May 29 2020;21877,89
May 28 2020;21916,31
May 27 2020;21419,23
May 26 2020;21271,17
May 25 2020;20741,65
May 22 2020;20388,16
May 21 2020;20552,31
May 20 2020;20595,15
May 19 2020;20433,45
May 18 2020;20133,73
May 15 2020;20037,47
May 14 2020;19914,78
May 13 2020;20267,05
May 12 2020;20366,48
May 11 2020;20390,66
May 08 2020;20179,09
May 07 2020;19674,77
May 01 2020;19619,35
Apr 30 2020;20193,69
Apr 28 2020;19771,19
Apr 27 2020;19783,22
Apr 24 2020;19262
Apr 23 2020;19429,44
Apr 22 2020;19137,95
Apr 21 2020;19280,78
Apr 20 2020;19669,12
Apr 17 2020;19897,26
Apr 16 2020;19290,2
Apr 15 2020;19550,09
Apr 14 2020;19638,81
Apr 13 2020;19043,4
Apr 10 2020;19498,5
Apr 09 2020;19345,77
Apr 08 2020;19353,24
Apr 07 2020;18950,18
Apr 06 2020;18576,3
Apr 03 2020;17820,19
Apr 02 2020;17818,72
Apr 01 2020;18065,41
Mar 31 2020;18917,01
Mar 30 2020;19084,97
Mar 27 2020;19389,43
Mar 26 2020;18664,6
Mar 25 2020;19546,63
Mar 24 2020;18092,35
Mar 23 2020;16887,78
Mar 19 2020;16552,83
Mar 18 2020;16726,55
Mar 17 2020;17011,53
Mar 16 2020;17002,04
Mar 13 2020;17431,05
Mar 12 2020;18559,63
Mar 11 2020;19416,06
Mar 10 2020;19867,12
Mar 09 2020;19698,76
Mar 06 2020;20749,75
Mar 05 2020;21329,12
Mar 04 2020;21100,06
Mar 03 2020;21082,73
Mar 02 2020;21344,08
Feb 28 2020;21142,96
Feb 27 2020;21948,23
Feb 26 2020;22426,19
Feb 25 2020;22605,41
Feb 21 2020;23386,74
Feb 20 2020;23479,15
Feb 19 2020;23400,7
Feb 18 2020;23193,8
Feb 17 2020;23523,24
Feb 14 2020;23687,59
Feb 13 2020;23827,73
Feb 12 2020;23861,21
Feb 10 2020;23685,98
Feb 07 2020;23827,98
Feb 06 2020;23873,59
Feb 05 2020;23319,56
Feb 04 2020;23084,59
Feb 03 2020;22971,94
Jan 31 2020;23205,18
Jan 30 2020;22977,75
Jan 29 2020;23379,4
Jan 28 2020;23215,71
Jan 27 2020;23343,51
Jan 24 2020;23827,18
Jan 23 2020;23795,44
Jan 22 2020;24031,35
Jan 21 2020;23864,56
Jan 20 2020;24083,51
Jan 17 2020;24041,26
Jan 16 2020;23933,13
Jan 15 2020;23916,58
Jan 14 2020;24025,17
Jan 10 2020;23850,57
Jan 09 2020;23739,87
Jan 08 2020;23204,76
Jan 07 2020;23575,72
Jan 06 2020;23204,86
Dec 30 2019;23656,62
Dec 27 2019;23837,72
Dec 26 2019;23924,92
Dec 25 2019;23782,87
Dec 24 2019;23830,58
Dec 23 2019;23821,11
Dec 20 2019;23816,63
Dec 19 2019;23864,85
Dec 18 2019;23934,43
Dec 17 2019;24066,12
Dec 16 2019;23952,35
Dec 13 2019;24023,1
Dec 12 2019;23424,81
Dec 11 2019;23391,86
Dec 10 2019;23410,19
Dec 09 2019;23430,7
Dec 06 2019;23354,4
Dec 05 2019;23300,09
Dec 04 2019;23135,23
Dec 03 2019;23379,81
Dec 02 2019;23529,5
Nov 29 2019;23293,91
Nov 28 2019;23409,14
Nov 27 2019;23437,77
Nov 26 2019;23373,32
Nov 25 2019;23292,81
Nov 22 2019;23112,88
Nov 21 2019;23038,58
Nov 20 2019;23148,57
Nov 19 2019;23292,65
Nov 18 2019;23416,76
Nov 15 2019;23303,32
Nov 14 2019;23141,55
Nov 13 2019;23319,87
Nov 12 2019;23520,01
Nov 11 2019;23331,84
Nov 08 2019;23391,87
Nov 07 2019;23330,32
Nov 06 2019;23303,82
Nov 05 2019;23251,99
Nov 01 2019;22850,77
Oct 31 2019;22927,04
Oct 30 2019;22843,12
Oct 29 2019;22974,13
Oct 28 2019;22867,27
Oct 25 2019;22799,81
Oct 24 2019;22750,6
Oct 23 2019;22625,38
Oct 21 2019;22548,9
Oct 18 2019;22492,68
Oct 17 2019;22451,86
Oct 16 2019;22472,92
Oct 15 2019;22207,21
Oct 11 2019;21798,87
Oct 10 2019;21551,98
Oct 09 2019;21456,38
Oct 08 2019;21587,78
Oct 07 2019;21375,25
Oct 04 2019;21410,2
Oct 03 2019;21341,74
Oct 02 2019;21778,61
Oct 01 2019;21885,24
Sep 30 2019;21755,84
Sep 27 2019;21878,9
Sep 26 2019;22048,24
Sep 25 2019;22020,15
Sep 24 2019;22098,84
Sep 20 2019;22079,09
Sep 19 2019;22044,45
Sep 18 2019;21960,71
Sep 17 2019;22001,32
Sep 13 2019;21988,29
Sep 12 2019;21759,61
Sep 11 2019;21597,76
Sep 10 2019;21392,1
Sep 09 2019;21318,42
Sep 06 2019;21199,57
Sep 05 2019;21085,94
Sep 04 2019;20649,14
Sep 03 2019;20625,16
Sep 02 2019;20620,19
Aug 30 2019;20704,37
Aug 29 2019;20460,93
Aug 28 2019;20479,42
Aug 27 2019;20456,08
Aug 26 2019;20261,04
Aug 23 2019;20710,91
Aug 22 2019;20628,01
Aug 21 2019;20618,57
Aug 20 2019;20677,22
Aug 19 2019;20563,16
Aug 16 2019;20418,81
Aug 15 2019;20405,65
Aug 14 2019;20655,13
Aug 13 2019;20455,44
Aug 09 2019;20684,82
Aug 08 2019;20593,35
Aug 07 2019;20516,56
Aug 06 2019;20585,31
Aug 05 2019;20720,29
Aug 02 2019;21087,16
Aug 01 2019;21540,99
Jul 31 2019;21521,53
Jul 30 2019;21709,31
Jul 29 2019;21616,8
Jul 26 2019;21658,15
Jul 25 2019;21756,55
Jul 24 2019;21709,57
Jul 23 2019;21620,88
Jul 22 2019;21416,79
Jul 19 2019;21466,99
Jul 18 2019;21046,24
Jul 17 2019;21469,18
Jul 16 2019;21535,25
Jul 12 2019;21685,9
Jul 11 2019;21643,53
Jul 10 2019;21533,48
Jul 09 2019;21565,15
Jul 08 2019;21534,35
Jul 05 2019;21746,38
Jul 04 2019;21702,45
Jul 03 2019;21638,16
Jul 02 2019;21754,27
Jul 01 2019;21729,97
Jun 28 2019;21275,92
Jun 27 2019;21338,17
Jun 26 2019;21086,59
Jun 25 2019;21193,81
Jun 24 2019;21285,99
Jun 21 2019;21258,64
Jun 20 2019;21462,86
Jun 19 2019;21333,87
Jun 18 2019;20972,71
Jun 17 2019;21124
Jun 14 2019;21116,89
Jun 13 2019;21032
Jun 12 2019;21129,72
Jun 11 2019;21204,28
Jun 10 2019;21134,42
Jun 07 2019;20884,71
Jun 06 2019;20774,04
Jun 05 2019;20776,1
Jun 04 2019;20408,54
Jun 03 2019;20410,88
May 31 2019;20601,19
May 30 2019;20942,53
May 29 2019;21003,37
May 28 2019;21260,14
May 27 2019;21182,58
May 24 2019;21117,22
May 23 2019;21151,14
May 22 2019;21283,37
May 21 2019;21272,45
May 20 2019;21301,73
May 17 2019;21250,09
May 16 2019;21062,98
May 15 2019;21188,56
May 14 2019;21067,23
May 13 2019;21191,28
May 10 2019;21344,92
May 09 2019;21402,13
May 08 2019;21602,59
May 07 2019;21923,72
Apr 26 2019;22258,73
Apr 25 2019;22307,58
Apr 24 2019;22200
Apr 23 2019;22259,74
Apr 22 2019;22217,9
Apr 19 2019;22200,56
Apr 18 2019;22090,12
Apr 17 2019;22277,97
Apr 16 2019;22221,66
Apr 15 2019;22169,11
Apr 12 2019;21870,56
Apr 11 2019;21711,38
Apr 10 2019;21687,57
Apr 09 2019;21802,59
Apr 08 2019;21761,65
Apr 05 2019;21807,5
Apr 04 2019;21724,95
Apr 03 2019;21713,21
Apr 02 2019;21505,31
Apr 01 2019;21509,03
Mar 29 2019;21205,81
Mar 28 2019;21033,76
Mar 27 2019;21378,73
Mar 26 2019;21428,39
Mar 25 2019;20977,11
Mar 22 2019;21627,34
Mar 20 2019;21608,92
Mar 19 2019;21566,85
Mar 18 2019;21584,5
Mar 15 2019;21450,85
Mar 14 2019;21287,02
Mar 13 2019;21290,24
Mar 12 2019;21503,69
Mar 11 2019;21125,09
Mar 08 2019;21025,56
Mar 07 2019;21456,01
Mar 06 2019;21596,81
Mar 05 2019;21726,28
Mar 04 2019;21822,04
Mar 01 2019;21602,69
Feb 28 2019;21385,16
Feb 27 2019;21556,51
Feb 26 2019;21449,39
Feb 25 2019;21528,23
Feb 22 2019;21425,51
Feb 21 2019;21464,23
Feb 20 2019;21431,49
Feb 19 2019;21302,65
Feb 18 2019;21281,85
Feb 15 2019;20900,63
Feb 14 2019;21139,71
Feb 13 2019;21144,48
Feb 12 2019;20864,21
Feb 08 2019;20333,17
Feb 07 2019;20751,28
Feb 06 2019;20874,06
Feb 05 2019;20844,45
Feb 04 2019;20883,77
Feb 01 2019;20788,39
Jan 31 2019;20773,49
Jan 30 2019;20556,54
Jan 29 2019;20664,64
Jan 28 2019;20649
Jan 25 2019;20773,56
Jan 24 2019;20574,63
Jan 23 2019;20593,72
Jan 22 2019;20622,91
Jan 21 2019;20719,33
Jan 18 2019;20666,07
Jan 17 2019;20402,27
Jan 16 2019;20442,75
Jan 15 2019;20555,29
Jan 11 2019;20359,7
Jan 10 2019;20163,8
Jan 09 2019;20427,06
Jan 08 2019;20204,04
Jan 07 2019;20038,97
Jan 04 2019;19561,96
Dec 28 2018;20014,77
Dec 27 2018;20077,62
Dec 26 2018;19327,06
Dec 25 2018;19155,74
Dec 21 2018;20166,19
Dec 20 2018;20392,58
Dec 19 2018;20987,92
Dec 18 2018;21115,45
Dec 17 2018;21506,88
Dec 14 2018;21374,83
Dec 13 2018;21816,19
Dec 12 2018;21602,75
Dec 11 2018;21148,02
Dec 10 2018;21219,5
Dec 07 2018;21678,68
Dec 06 2018;21501,62
Dec 05 2018;21919,33
Dec 04 2018;22036,05
Dec 03 2018;22574,76
Nov 30 2018;22351,06
Nov 29 2018;22262,6
Nov 28 2018;22177,02
Nov 27 2018;21952,4
Nov 26 2018;21812
Nov 22 2018;21646,55
Nov 21 2018;21507,54
Nov 20 2018;21583,12
Nov 19 2018;21821,16
Nov 16 2018;21680,34
Nov 15 2018;21803,62
Nov 14 2018;21846,48
Nov 13 2018;21810,52
Nov 12 2018;22269,88
Nov 09 2018;22250,25
Nov 08 2018;22486,92
Nov 07 2018;22085,8
Nov 06 2018;22147,75
Nov 05 2018;21898,99
Nov 02 2018;22243,66
Nov 01 2018;21687,65
Oct 31 2018;21920,46
Oct 30 2018;21457,29
Oct 29 2018;21149,8
Oct 26 2018;21184,6
Oct 25 2018;21268,73
Oct 24 2018;22091,18
Oct 23 2018;22010,78
Oct 22 2018;22614,82
Oct 19 2018;22532,08
Oct 18 2018;22658,16
Oct 17 2018;22841,12
Oct 16 2018;22549,24
Oct 15 2018;22271,3
Oct 12 2018;22694,66
Oct 11 2018;22590,86
Oct 10 2018;23506,04
Oct 09 2018;23469,39
Oct 05 2018;23783,72
Oct 04 2018;23975,62
Oct 03 2018;24110,96
Oct 02 2018;24270,62
Oct 01 2018;24245,76
Sep 28 2018;24120,04
Sep 27 2018;23796,74
Sep 26 2018;24033,79
Sep 25 2018;23940,26
Sep 21 2018;23869,93
Sep 20 2018;23674,93
Sep 19 2018;23672,52
Sep 18 2018;23420,54
Sep 14 2018;23094,67
Sep 13 2018;22821,32
Sep 12 2018;22604,61
Sep 11 2018;22664,69
Sep 10 2018;22373,09
Sep 07 2018;22307,06
Sep 06 2018;22487,94
Sep 05 2018;22580,83
Sep 04 2018;22696,9
Sep 03 2018;22707,38
Aug 31 2018;22865,15
Aug 30 2018;22869,5
Aug 29 2018;22848,22
Aug 28 2018;22813,47
Aug 27 2018;22799,64
Aug 24 2018;22601,77
Aug 23 2018;22410,82
Aug 22 2018;22362,55
Aug 21 2018;22219,73
Aug 20 2018;22199
Aug 17 2018;22270,38
Aug 16 2018;22192,04
Aug 15 2018;22204,22
Aug 14 2018;22356,08
Aug 13 2018;21857,43
Aug 10 2018;22298,08
Aug 09 2018;22598,39
Aug 08 2018;22644,31
Aug 07 2018;22662,74
Aug 06 2018;22507,32
Aug 03 2018;22525,18
Aug 02 2018;22512,53
Aug 01 2018;22746,7
Jul 31 2018;22553,72
Jul 30 2018;22544,84
Jul 27 2018;22712,75
Jul 26 2018;22586,87
Jul 25 2018;22614,25
Jul 24 2018;22510,48
Jul 23 2018;22396,99
Jul 20 2018;22697,88
Jul 19 2018;22764,68
Jul 18 2018;22794,19
Jul 17 2018;22697,36
Jul 13 2018;22597,35
Jul 12 2018;22187,96
Jul 11 2018;21932,21
Jul 10 2018;22196,89
Jul 09 2018;22052,18
Jul 06 2018;21788,14
Jul 05 2018;21546,99
Jul 04 2018;21717,04
Jul 03 2018;21785,54
Jul 02 2018;21811,93
Jun 29 2018;22304,51
Jun 28 2018;22270,39
Jun 27 2018;22271,77
Jun 26 2018;22342
Jun 25 2018;22338,15
Jun 22 2018;22516,83
Jun 21 2018;22693,04
Jun 20 2018;22555,43
Jun 19 2018;22278,48
Jun 18 2018;22680,33
Jun 15 2018;22851,75
Jun 14 2018;22738,61
Jun 13 2018;22966,38
Jun 12 2018;22878,35
Jun 11 2018;22804,04
Jun 08 2018;22694,5
Jun 07 2018;22823,26
Jun 06 2018;22625,73
Jun 05 2018;22539,54
Jun 04 2018;22475,94
Jun 01 2018;22171,35
May 31 2018;22201,82
May 30 2018;22018,52
May 29 2018;22358,43
May 28 2018;22481,09
May 25 2018;22450,79
May 24 2018;22437,01
May 23 2018;22689,74
May 22 2018;22960,34
May 21 2018;23002,37
May 18 2018;22930,36
May 17 2018;22838,37
May 16 2018;22717,23
May 15 2018;22818,02
May 14 2018;22865,86
May 11 2018;22758,48
May 10 2018;22497,18
May 09 2018;22408,88
May 08 2018;22508,69
May 07 2018;22467,16
May 02 2018;22472,78
May 01 2018;22508,03
Apr 27 2018;22467,87
Apr 26 2018;22319,61
Apr 25 2018;22215,32
Apr 24 2018;22278,12
Apr 23 2018;22088,04
Apr 20 2018;22162,24
Apr 19 2018;22191,18
Apr 18 2018;22158,2
Apr 17 2018;21847,59
Apr 16 2018;21835,53
Apr 13 2018;21778,74
Apr 12 2018;21660,28
Apr 11 2018;21687,1
Apr 10 2018;21794,32
Apr 09 2018;21678,26
Apr 06 2018;21567,52
Apr 05 2018;21645,42
Apr 04 2018;21319,55
Apr 03 2018;21292,29
Apr 02 2018;21388,58
Mar 30 2018;21454,3
Mar 29 2018;21159,08
Mar 28 2018;21031,31
Mar 27 2018;21317,32
Mar 26 2018;20766,1
Mar 23 2018;20617,86
Mar 22 2018;21591,99
Mar 20 2018;21380,97
Mar 19 2018;21480,9
Mar 16 2018;21676,51
Mar 15 2018;21803,95
Mar 14 2018;21777,29
Mar 13 2018;21968,1
Mar 12 2018;21824,03
Mar 09 2018;21469,2
Mar 08 2018;21368,07
Mar 07 2018;21252,72
Mar 06 2018;21417,76
Mar 05 2018;21042,09
Mar 02 2018;21181,64
Mar 01 2018;21724,47
Feb 28 2018;22068,24
Feb 27 2018;22389,86
Feb 26 2018;22153,63
Feb 23 2018;21892,78
Feb 22 2018;21736,44
Feb 21 2018;21970,81
Feb 20 2018;21925,1
Feb 19 2018;22149,21
Feb 16 2018;21720,25
Feb 15 2018;21464,98
Feb 14 2018;21154,17
Feb 13 2018;21244,68
Feb 09 2018;21382,62
Feb 08 2018;21890,86
Feb 07 2018;21645,37
Feb 06 2018;21610,24
Feb 05 2018;22682,08
Feb 02 2018;23274,53
Feb 01 2018;23486,11
Jan 31 2018;23098,29
Jan 30 2018;23291,97
Jan 29 2018;23629,34
Jan 26 2018;23631,88
Jan 25 2018;23669,49
Jan 24 2018;23940,78
Jan 23 2018;24124,15
Jan 22 2018;23816,33
Jan 19 2018;23808,06
Jan 18 2018;23763,37
Jan 17 2018;23868,34
Jan 16 2018;23951,81
Jan 15 2018;23714,88
Jan 12 2018;23653,82
Jan 11 2018;23710,43
Jan 10 2018;23788,2
Jan 09 2018;23849,99
Jan 05 2018;23714,53
Jan 04 2018;23506,33
Dec 29 2017;22764,94
Dec 28 2017;22783,98
Dec 27 2017;22911,21
Dec 26 2017;22892,69
Dec 25 2017;22939,18
Dec 22 2017;22902,76
Dec 21 2017;22866,1
Dec 20 2017;22891,72
Dec 19 2017;22868
Dec 18 2017;22901,77
Dec 15 2017;22553,22
Dec 14 2017;22694,45
Dec 13 2017;22758,07
Dec 12 2017;22866,17
Dec 11 2017;22938,73
Dec 08 2017;22811,08
Dec 07 2017;22498,03
Dec 06 2017;22177,04
Dec 05 2017;22622,38
Dec 04 2017;22707,16
Dec 01 2017;22819,03
Nov 30 2017;22724,96
Nov 29 2017;22597,2
Nov 28 2017;22486,24
Nov 27 2017;22495,99
Nov 24 2017;22550,85
Nov 22 2017;22523,15
Nov 21 2017;22416,48
Nov 20 2017;22261,76
Nov 17 2017;22396,8
Nov 16 2017;22351,12
Nov 15 2017;22028,32
Nov 14 2017;22380,01
Nov 13 2017;22380,99
Nov 10 2017;22681,42
Nov 09 2017;22868,71
Nov 08 2017;22913,82
Nov 07 2017;22937,6
Nov 06 2017;22548,35
Nov 02 2017;22539,12
Nov 01 2017;22420,08
Oct 31 2017;22011,61
Oct 30 2017;22011,67
Oct 29 2017;22055
Oct 27 2017;22008,45
Oct 26 2017;21739,78
Oct 25 2017;21707,62
Oct 24 2017;21805,17
Oct 23 2017;21696,65
Oct 22 2017;21737,5
Oct 20 2017;21457,64
Oct 19 2017;21448,52
Oct 18 2017;21363,05
Oct 17 2017;21336,12
Oct 16 2017;21255,56
Oct 15 2017;21235
Oct 13 2017;21155,18
Oct 12 2017;20954,72
Oct 11 2017;20881,27
Oct 10 2017;20823,51
Oct 06 2017;20690,71
Oct 05 2017;20628,56
Oct 04 2017;20626,66
Oct 03 2017;20614,07
Oct 02 2017;20400,78
Oct 01 2017;20397,5
Sep 29 2017;20356,28
Sep 28 2017;20363,11
Sep 27 2017;20267,05
Sep 26 2017;20330,19
Sep 25 2017;20397,58
Sep 24 2017;20427,5
Sep 22 2017;20296,45
Sep 21 2017;20347,48
Sep 20 2017;20310,46
Sep 19 2017;20299,38
Sep 18 2017;20126
Sep 15 2017;19909,5
Sep 14 2017;19807,44
Sep 13 2017;19865,82
Sep 12 2017;19776,62
Sep 11 2017;19545,77
Sep 10 2017;19435
Sep 08 2017;19274,82
Sep 07 2017;19396,52
Sep 06 2017;19357,97
Sep 05 2017;19385,81
Sep 04 2017;19508,25
Sep 03 2017;19601,5
Sep 01 2017;19691,47
Aug 31 2017;19646,24
Aug 30 2017;19506,54
Aug 29 2017;19362,55
Aug 28 2017;19449,9
Aug 27 2017;19485
Aug 25 2017;19452,61
Aug 24 2017;19353,77
Aug 23 2017;19434,64
Aug 22 2017;19383,84
Aug 21 2017;19393,13
Aug 20 2017;19510
Aug 18 2017;19470,41
Aug 17 2017;19702,63
Aug 16 2017;19729,28
Aug 15 2017;19753,31
Aug 14 2017;19537,1
Aug 13 2017;19556
Aug 10 2017;19729,74
Aug 09 2017;19738,71
Aug 08 2017;19996,01
Aug 07 2017;20055,89
Aug 06 2017;20069
Aug 04 2017;19952,33
Aug 03 2017;20029,26
Aug 02 2017;20080,04
Aug 01 2017;19985,79
Jul 31 2017;19925,18
Jul 30 2017;19953,5
Jul 28 2017;19959,84
Jul 27 2017;20079,64
Jul 26 2017;20050,16
Jul 25 2017;19955,2
Jul 24 2017;19975,67
Jul 23 2017;19970
Jul 21 2017;20099,75
Jul 20 2017;20144,59
Jul 19 2017;20020,86
Jul 18 2017;19999,91
Jul 17 2017;20063,5
Jul 14 2017;20118,86
Jul 13 2017;20099,81
Jul 12 2017;20098,38
Jul 11 2017;20195,48
Jul 10 2017;20080,98
Jul 07 2017;19929,09
Jul 06 2017;19994,06
Jul 05 2017;20081,63
Jul 04 2017;20032,35
Jul 03 2017;20055,8
Jul 02 2017;20044
Jun 30 2017;20033,43
Jun 29 2017;20220,3
Jun 28 2017;20130,41
Jun 27 2017;20225,09
Jun 26 2017;20153,35
Jun 25 2017;20118
Jun 23 2017;20132,67
Jun 22 2017;20110,51
Jun 21 2017;20138,79
Jun 20 2017;20230,41
Jun 19 2017;20067,75
Jun 18 2017;19965
Jun 16 2017;19943,26
Jun 15 2017;19831,82
Jun 14 2017;19883,52
Jun 13 2017;19898,75
Jun 12 2017;19908,58
Jun 11 2017;19917,5
Jun 09 2017;20013,26
Jun 08 2017;19909,26
Jun 07 2017;19984,62
Jun 06 2017;19979,9
Jun 05 2017;20170,82
Jun 04 2017;20122,5
Jun 02 2017;20177,28
Jun 01 2017;19860,03
May 31 2017;19650,57
May 30 2017;19677,85
May 29 2017;19682,57
May 28 2017;19686
May 26 2017;19686,84
May 25 2017;19813,13
May 24 2017;19742,98
May 23 2017;19613,28
May 22 2017;19678,28
May 21 2017;19674,5
May 19 2017;19590,76
May 18 2017;19553,86
May 17 2017;19814,88
May 16 2017;19919,82
May 15 2017;19869,85
May 12 2017;19883,9
May 11 2017;19961,55
May 10 2017;19900,09
May 09 2017;19843
May 08 2017;19895,7
May 07 2017;19729
May 02 2017;19445,7
May 01 2017;19310,52
Apr 30 2017;19202,5
Apr 28 2017;19196,74
Apr 27 2017;19251,87
Apr 26 2017;19289,43
Apr 25 2017;19079,33
Apr 24 2017;18875,88
Apr 23 2017;18909
Apr 21 2017;18620,75
Apr 20 2017;18430,49
Apr 19 2017;18432,2
Apr 18 2017;18418,59
Apr 17 2017;18355,26
Apr 16 2017;18240,5
Apr 14 2017;18335,63
Apr 13 2017;18426,84
Apr 12 2017;18552,61
Apr 11 2017;18747,87
Apr 10 2017;18797,88
Apr 09 2017;18800,5
Apr 07 2017;18664,63
Apr 06 2017;18597,06
Apr 05 2017;18861,27
Apr 04 2017;18810,25
Apr 03 2017;18983,23
Apr 02 2017;18979
Mar 31 2017;18909,26
Mar 30 2017;19063,22
Mar 29 2017;19217,48
Mar 28 2017;19202,87
Mar 27 2017;18985,59
Mar 26 2017;19060,5
Mar 24 2017;19262,53
Mar 23 2017;19085,31
Mar 22 2017;19041,38
Mar 21 2017;19455,88
Mar 17 2017;19521,59
Mar 16 2017;19590,14
Mar 15 2017;19577,38
Mar 14 2017;19609,5
Mar 13 2017;19633,75
Mar 10 2017;19604,61
Mar 09 2017;19318,58
Mar 08 2017;19254,03
Mar 07 2017;19344,15
Mar 06 2017;19379,14
Mar 03 2017;19469,17
Mar 02 2017;19564,8
Mar 01 2017;19393,54
Feb 28 2017;19118,99
Feb 27 2017;19107,47
Feb 24 2017;19283,54
Feb 23 2017;19371,46
Feb 22 2017;19379,87
Feb 21 2017;19381,44
Feb 20 2017;19251,08
Feb 17 2017;19234,62
Feb 16 2017;19347,53
Feb 15 2017;19437,98
Feb 14 2017;19238,98
Feb 13 2017;19459,15
Feb 10 2017;19378,93
Feb 09 2017;18907,67
Feb 08 2017;19007,6
Feb 07 2017;18910,78
Feb 06 2017;18976,71
Feb 03 2017;18918,2
Feb 02 2017;18914,58
Feb 01 2017;19148,08
Jan 31 2017;19041,34
Jan 30 2017;19368,85
Jan 27 2017;19467,4
Jan 26 2017;19402,39
Jan 25 2017;19057,5
Jan 24 2017;18787,99
Jan 23 2017;18891,03
Jan 20 2017;19137,91
Jan 19 2017;19072,25
Jan 18 2017;18894,37
Jan 17 2017;18813,53
Jan 16 2017;19095,24
Jan 13 2017;19287,28
Jan 12 2017;19134,7
Jan 11 2017;19364,67
Jan 10 2017;19301,44
Jan 06 2017;19454,33
Jan 05 2017;19520,69
Jan 04 2017;19594,16
Dec 30 2016;19114,37
Dec 29 2016;19145,14
Dec 28 2016;19401,72
Dec 27 2016;19403,06
Dec 26 2016;19396,64
Dec 22 2016;19427,67
Dec 21 2016;19444,49
Dec 20 2016;19494,53
Dec 19 2016;19391,6
Dec 16 2016;19401,15
Dec 15 2016;19273,79
Dec 14 2016;19253,61
Dec 13 2016;19250,52
Dec 12 2016;19155,03
Dec 09 2016;18996,37
Dec 08 2016;18765,47
Dec 07 2016;18496,69
Dec 06 2016;18360,54
Dec 05 2016;18274,99
Dec 02 2016;18426,08
Dec 01 2016;18513,12
Nov 30 2016;18308,48
Nov 29 2016;18307,04
Nov 28 2016;18356,89
Nov 25 2016;18381,22
Nov 24 2016;18333,41
Nov 22 2016;18162,94
Nov 21 2016;18106,02
Nov 18 2016;17967,41
Nov 17 2016;17862,63
Nov 16 2016;17862,21
Nov 15 2016;17668,15
Nov 14 2016;17672,62
Nov 11 2016;17374,79
Nov 10 2016;17344,42
Nov 09 2016;16251,54
Nov 08 2016;17171,38
Nov 07 2016;17177,21
Nov 04 2016;16905,36
Nov 02 2016;17134,68
Nov 01 2016;17442,4
Oct 31 2016;17425,02
Oct 28 2016;17446,41
Oct 27 2016;17336,42
Oct 26 2016;17391,84
Oct 25 2016;17365,25
Oct 24 2016;17234,42
Oct 21 2016;17184,59
Oct 20 2016;17235,5
Oct 19 2016;16998,91
Oct 18 2016;16963,61
Oct 17 2016;16900,12
Oct 14 2016;16856,37
Oct 13 2016;16774,24
Oct 12 2016;16840
Oct 11 2016;17024,76
Oct 07 2016;16860,09
Oct 06 2016;16899,1
Oct 05 2016;16819,24
Oct 04 2016;16735,65
