,Date,IDR,USD,Euro,GBP,RMB,Oil,Silver,Nikkei 225,IHSG,Hang Seng,NASDAQ,USD/IDR,US Bond,Gold/Silver,Gold/Oil
1981,Mar 04 2010,10514546.0,1134.5,833.76,753.65,7744.55,80.6,17.12,10145.72,2565.64,20575.78,2292.31,9265.0,3.61,66.26752336448598,14.075682382133996
1982,Mar 05 2010,10481725.0,1135.0,834.07,751.66,7748.08,81.79,17.34,10368.96,2578.77,20787.97,2326.35,9235.0,3.68,65.45559400230681,13.877002078493703
1983,Mar 08 2010,10328756.25,1125.75,824.57,747.06,7684.82,81.8,17.23,10585.92,2626.45,21196.87,2332.21,9175.0,3.72,65.33662217063262,13.762224938875306
1984,Mar 09 2010,10259321.25,1115.75,821.49,744.58,7616.44,81.38,17.23,10567.65,2657.17,21207.55,2340.68,9195.0,3.7,64.75623911781776,13.710371098550013
1985,Mar 10 2010,10282268.25,1120.5,820.01,748.45,7648.42,81.98,16.99,10563.92,2670.22,21208.29,2358.95,9170.0,3.72,65.95055915244262,13.667967797023664
1986,Mar 11 2010,10145760.0,1104.0,807.37,733.9,7536.57,82.27,17.16,10664.95,2676.52,21228.2,2368.46,9190.0,3.73,64.33566433566433,13.419229366719339
1987,Mar 12 2010,10125506.25,1106.25,804.17,728.9,7550.71,81.1,17.09,10751.26,2666.51,21209.74,2367.66,9152.5,3.7,64.73083674663546,13.640567200986437
1988,Mar 15 2010,10120451.25,1104.25,808.89,734.11,7537.61,79.86,17.08,10751.98,2669.61,21079.1,2362.21,9165.0,3.7,64.6516393442623,13.82732281492612
1989,Mar 17 2010,10219142.5,1121.75,816.47,733.39,7657.06,82.87,17.51,10846.98,2756.26,21384.49,2389.09,9110.0,3.64,64.06339234723015,13.536261614577048
1990,Mar 18 2010,10242286.88,1122.75,825.43,736.42,7664.0,82.21,17.39,10744.03,2737.24,21330.67,2391.28,9125.0,3.68,64.56296722254169,13.65709767668167
1991,Mar 19 2010,10063366.5,1105.5,817.19,736.24,7546.7,80.68,16.98,10824.72,2742.97,21370.82,2374.41,9171.5,3.69,65.10600706713781,13.702280614774416
1992,Mar 23 2010,10040172.5,1101.5,813.97,731.04,7519.17,81.64,17.01,10774.15,2720.86,20987.78,2415.24,9115.0,3.69,64.75602586713697,13.492160705536502
1993,Mar 24 2010,9947640.0,1090.75,817.16,731.41,7446.22,80.23,16.57,10815.03,2774.85,21008.62,2398.76,9127.5,3.85,65.8267954133977,13.595288545431883
1994,Mar 25 2010,9979090.0,1093.0,819.16,734.37,7462.02,80.16,16.6,10828.85,2799.15,20778.55,2397.41,9130.0,3.88,65.8433734939759,13.635229540918164
1995,Mar 26 2010,10000080.0,1096.5,818.38,735.68,7485.81,80.14,16.9,10996.37,2813.08,21053.11,2395.13,9120.0,3.85,64.88165680473374,13.682305964562016
1996,Mar 29 2010,10067175.0,1107.5,822.14,739.22,7560.24,82.52,17.36,10986.47,2794.77,21237.43,2404.36,9090.0,3.87,63.796082949308754,13.420988851187591
1997,Mar 30 2010,10057095.0,1107.0,824.77,732.8,7556.16,82.55,17.3,11097.14,2798.27,21374.79,2410.69,9105.0,3.86,63.98843930635838,13.410054512416718
1998,Mar 31 2010,10150492.25,1115.5,824.4,735.38,7614.29,83.38,17.5,11089.94,2777.3,21239.35,2397.96,9090.0,3.83,63.74285714285714,13.37850803550012
1999,Apr 01 2010,10199133.0,1123.5,829.92,735.15,7669.35,85.27,17.92,11244.4,2830.0,21537.0,2402.58,9071.5,3.87,62.69531249999999,13.175794535006451
2000,Apr 05 2010,10181718.75,1123.5,831.82,734.63,7669.35,86.83,18.07,11339.3,2887.25,21537.0,2429.53,9057.0,3.99,62.174875484228004,12.939076356098123
2001,Apr 06 2010,10248555.63,1132.75,846.38,745.21,7731.92,86.78,17.92,11282.32,2880.97,21537.0,2436.81,9045.0,3.96,63.21149553571428,13.053122839363908
2002,Apr 07 2010,10337955.0,1142.0,855.78,751.12,7794.83,85.64,18.15,11292.83,2898.58,21928.77,2431.16,9047.5,3.86,62.92011019283747,13.334890238206446
2003,Apr 08 2010,10409490.0,1148.0,859.51,752.96,7834.53,85.64,18.08,11168.2,2850.83,21867.04,2436.81,9060.0,3.89,63.495575221238944,13.404950957496498
2004,Apr 09 2010,10407075.0,1152.5,857.16,750.64,7864.54,84.87,18.39,11204.34,2845.01,22208.5,2454.05,9027.5,3.88,62.66992930940729,13.579592317662307
2005,Apr 12 2010,10451925.0,1158.75,851.52,752.88,7909.28,84.31,18.23,11251.9,2881.33,22138.17,2457.87,9020.0,3.84,63.562808557323095,13.743921243031668
2006,Apr 13 2010,10362956.25,1148.25,846.64,747.27,7837.49,83.81,18.23,11161.23,2884.7,22103.53,2465.99,9025.0,3.82,62.986834887548,13.700632382770552
2007,Apr 14 2010,10398171.88,1153.75,846.7,746.28,7875.15,85.94,18.44,11204.9,2885.01,22121.43,2504.86,9007.5,3.87,62.567787418655094,13.425063998138237
2008,Apr 15 2010,10399158.75,1154.5,851.02,744.91,7880.62,85.31,18.42,11273.79,2900.53,22157.82,2515.69,9002.5,3.84,62.67643865363735,13.532997303950298
2009,Apr 16 2010,10372136.25,1151.5,852.49,747.46,7859.56,82.95,17.72,11102.18,2878.67,21865.26,2481.26,9007.5,3.77,64.98306997742664,13.881856540084387
2010,Apr 19 2010,10272268.13,1136.25,843.79,742.57,7756.95,81.91,17.76,10908.77,2840.43,21405.17,2480.11,9042.0,3.8,63.97804054054053,13.871932608961055
2011,Apr 20 2010,10320493.63,1144.75,850.39,745.62,7813.38,83.44,17.85,10900.68,2891.27,21623.38,2500.31,9005.0,3.8,64.13165266106442,13.719439117929051
2012,Apr 21 2010,10306431.0,1143.0,853.43,742.11,7803.83,83.44,18.08,11090.05,2912.83,21510.93,2504.61,9017.0,3.74,63.21902654867257,13.698465963566635
2013,Apr 22 2010,10219055.63,1133.75,852.35,736.87,7739.32,83.75,17.99,10949.09,2926.53,21454.94,2519.07,9013.5,3.77,63.02112284602558,13.537313432835822
2014,Apr 23 2010,10269743.75,1139.5,852.89,742.2,7779.94,85.06,18.32,10914.46,2924.73,21244.49,2530.15,9011.0,3.82,62.19978165938865,13.396426052198448
2015,Apr 26 2010,10399158.75,1154.5,866.48,746.52,7881.31,83.88,18.3,11165.79,2944.71,21587.06,2522.95,9007.5,3.81,63.08743169398907,13.763710061993324
2016,Apr 27 2010,10354121.25,1149.5,863.28,749.23,7846.26,81.84,18.18,11212.66,2939.3,21261.79,2471.47,9007.0,3.69,63.22882288228823,14.045698924731182
2017,Apr 28 2010,10496601.0,1161.0,879.28,763.59,7924.17,83.32,18.1,10924.79,2903.32,20949.4,2471.73,9041.0,3.77,64.14364640883977,13.934229476716276
2018,Apr 30 2010,10629759.5,1179.25,886.89,770.42,8048.62,86.19,18.64,11057.4,2971.25,21108.59,2461.19,9012.5,3.66,63.26448497854077,13.681981668407008
2019,May 06 2010,10892447.5,1185.25,932.57,791.67,8091.23,76.85,17.66,10695.69,2810.62,20133.41,2319.64,9200.0,3.41,67.1149490373726,15.422901756668837
2020,May 07 2010,11048677.5,1202.25,950.36,818.75,8206.2,75.44,18.37,10364.59,2739.33,19920.29,2265.64,9190.0,3.42,65.44637996733805,15.93650583244963
2021,May 10 2010,10858237.5,1196.5,931.89,798.31,8167.91,77.28,18.5,10530.7,2850.43,20426.64,2374.67,9075.0,3.54,64.67567567567568,15.482660455486542
2022,May 11 2010,11118637.5,1222.5,963.32,822.07,8348.45,76.03,19.31,10411.1,2812.89,20146.51,2375.31,9095.0,3.53,63.30916623511135,16.07917927134026
2023,May 12 2010,11242687.5,1237.5,975.91,832.86,8448.78,75.51,19.53,10394.03,2847.62,20212.49,2425.02,9085.0,3.57,63.36405529953917,16.388557806912992
2024,May 14 2010,11244731.0,1236.5,995.17,849.51,8441.34,72.03,19.27,10462.51,2858.39,20145.43,2346.85,9094.0,3.46,64.1670991177997,17.166458420102735
2025,May 17 2010,11281590.0,1236.0,1001.99,856.46,8439.04,70.48,18.9,10235.76,2819.47,19715.2,2354.23,9130.0,3.49,65.3968253968254,17.53688989784336
2026,May 18 2010,11078508.75,1216.75,983.35,842.74,8307.24,69.09,18.97,10242.64,2834.19,19944.94,2317.26,9105.0,3.35,64.14074855034265,17.611086987986685
2027,May 19 2010,10946200.0,1195.0,968.67,831.77,8158.74,71.1,18.2,10186.84,2729.48,19578.98,2298.37,9160.0,3.37,65.65934065934066,16.807313642756682
2028,May 20 2010,11026000.0,1192.0,966.4,833.33,8138.86,68.67,17.64,10030.31,2694.25,19545.83,2204.01,9250.0,3.22,67.57369614512471,17.358380661132955
2029,May 24 2010,10991620.0,1187.0,958.96,823.79,8105.43,70.01,17.88,9758.4,2609.61,19667.76,2213.55,9260.0,3.2,66.38702460850112,16.954720754177973
2030,May 25 2010,11215620.0,1198.25,978.72,835.8,8185.25,69.95,17.88,9459.89,2514.12,18985.5,2210.95,9360.0,3.16,67.01621923937361,17.1300929235168
